index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
411,0x614037b893b71145006b4a41d079ddc3180199c4348bb1593cdf299cc15b5243,1,0xd7963c15a9c987b4885569ee7de027e9a366604d,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,209,213,0.9812206572769951,66,1,2,1,1,6834,3,18719,71,106,680490,2,1.0,0.0,1,0,46175,158207352152,24177921,46175,0.0,188,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,0.0996915005156704,0.0865887640317226,0.3849981210000984,0.6329215348246419,-0.2808720588658276,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,0.2603006556371455,-0.2390574041631831,-0.2366584703444805,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1773527082138452,-0.8597350409537932,0.8006576477103731,-0.2346455171775091,-0.0,0.0757675557296385,1.0,1.0,1.5323383084577114,0.0310897435897435,0.616822429906542,3.0,0.000307131174402,0.0093896713615023,0.0001909854851031,2.0,0.25,0
483,0xfa280d80062e535843aef341f4b06af9a01e05e248c3a58eb061dc9b4a4e5dea,1,0x805b2aa0a12bae969b42cb520b3788ef0c48236a,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,694,767,0.9048239895697524,167,2,2,1,1,6834,3,18719,173,255,1636889,2,1.0,0.0,1,0,46175,158207352152,22679975,46175,0.0,751,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,1.2888301564453355,1.3951041833872693,1.9075043943364312,0.4131571130105301,-0.2808720588658276,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,1.3422349211216131,0.1080440694317719,0.1240507440323583,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1773527082138452,-0.8597350409537932,0.5977794792576652,-0.2346455171775091,-0.0,1.4901287585077063,1.0,1.0,1.5323383084577114,0.0310897435897435,0.65234375,4.433526011560693,0.0004239747325721,0.0026075619295958,0.0001909854851031,2.0,0.25,0
488,0xf5fcf2614313aae0480bb4bf0764faf80f24971f8d45475abc21a2a37f6d5403,1,0xd89ac346bf401409e4af1a203a1fe02344807471,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,2,2,1.0,1,3,1,1,1,6834,3,18719,1,0,0,2,1.0,0.0,1,0,185331,158207352152,21312850,185331,4e+17,0,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,-0.4078377814996711,-0.4117808270946679,-0.5948326489688286,0.5596667275532713,-0.296424221593725,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,-0.4822032520482736,-0.4859886538347618,-0.4933076442680156,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1437919081609335,-0.8597350409537932,0.4126193893439378,-0.1197661695655572,-0.0,-0.3965235741500715,1.0,1.0,1.5323383084577114,0.0310897435897435,1.0,2.0,2.0,0.5,9.549274255156608e-05,1.0,0.25,0
421,0xc407708ef51e9c7a244b256ff74451f075a7b3f032ef5ae242c810549661920d,1,0x962a32159e52e2662b4999bc951186eb6f57df08,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,118,123,0.959349593495935,52,4,1,1,1,6834,3,18719,35,164,1054099,2,1.0,0.0,1,0,185327,158207352152,11290416,185327,4e+17,95,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,-0.1234252369886584,-0.1259859430837994,0.1739576474683295,0.3887388439200732,-0.296424221593725,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,-0.1215584968867843,-0.1039440788711872,-0.0957505345623264,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1437928728566722,-0.8597350409537932,-0.9447947319649392,-0.1197694717400265,-0.0,-0.1578658223491541,1.0,1.0,1.5323383084577114,0.0310897435897435,0.3151515151515151,3.5142857142857142,0.0001119438383455,0.008130081300813,9.549274255156608e-05,1.0,0.25,0
88,0x43c35141935d3f93ac1575590c14398f9bdc143436695250fc27b4738920cac1,1,0x0c937363531553d5b98e0c4fdce4e15392a291e6,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,3,3,1.0,1,5,2,1,1,6834,3,18719,1,0,5,2,1.0,0.0,1,0,96118,158207352152,28211710,86518,0.0,1,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,-0.4053859492194038,-0.4094188859044955,-0.5948326489688286,0.6207124002794134,-0.2808720588658276,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,-0.4822032520482736,-0.4859886538347618,-0.4933057585005986,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.165307758394631,-0.8597350409537932,1.3469842337453035,-0.2013406110239191,-0.0,-0.3940113872890092,1.0,1.0,1.5323383084577114,0.0310897435897435,1.0,3.0,0.5,0.6666666666666666,0.0001909854851031,2.0,0.25,0
477,0xc9c82a8b99138177d9db228c4976ff11b3461c3207434ad3033a38aef4b13860,1,0x4f62d92afb85b7c6724507cb2bc322403da86528,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,5,5,1.0,3,6,1,1,1,6834,3,18719,2,2,15917,2,1.0,0.0,1,0,185351,158207352152,12795997,185351,4e+17,1,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,-0.4004822846588691,-0.4046950035241505,-0.5646840098928617,0.5474575930080429,-0.296424221593725,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,-0.4715960533670533,-0.4813295736522792,-0.4873044922726286,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1437870846822401,-0.8597350409537932,-0.7408824976539583,-0.1197496586932108,-0.0,-0.3940113872890092,1.0,1.0,1.5323383084577114,0.0310897435897435,1.0,2.5,0.0003141098127905,0.2,9.549274255156608e-05,1.0,0.25,0
110,0x066bd121dd51a12c19cbd70dd84b0ebf5a3a195808520f447369246b26f66e01,1,0xe77064473be26ce57405f2aaa341470d9626f725,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,180,181,0.994475138121547,62,7,1,1,1,6834,3,18719,80,112,717095,2,1.0,0.0,1,0,185331,158207352152,19836892,185331,4e+17,173,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,0.0285883643879173,0.0110066459462036,0.3247008428481644,0.4742027857366722,-0.296424221593725,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,0.3557654437681279,-0.2250801636157352,-0.2228527670843723,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1437919081609335,-0.8597350409537932,0.2127192222129986,-0.1197661695655572,-0.0,0.0380847528137042,1.0,1.0,1.5323383084577114,0.0310897435897435,0.5486725663716814,2.2625,0.0002510124167475,0.005524861878453,9.549274255156608e-05,1.0,0.25,0
509,0x541fd90f50916e9d6ec4a97f342401716e95282f5ae9729feb1cdf18c9ae7bbc,1,0xc981943355084aede2b7def9f00637fd269942d5,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,4,4,1.0,2,8,1,1,1,6834,3,18719,1,0,0,2,1.0,0.0,1,0,185351,158207352152,16010356,185351,4e+17,0,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,-0.4029341169391364,-0.407056944714323,-0.5797583294308452,0.4375753821009869,-0.296424221593725,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,-0.4822032520482736,-0.4859886538347618,-0.4933076442680156,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1437870846822401,-0.8597350409537932,-0.305537520819361,-0.1197496586932108,-0.0,-0.3965235741500715,1.0,1.0,1.5323383084577114,0.0310897435897435,2.0,4.0,4.0,0.25,9.549274255156608e-05,1.0,0.25,0
101,0xa8e9fa1457dc1c4fb544db66c72bd173f38e972c27ec07f2a8cbe3d45ccbb89a,1,0x8cf0f3760286c539317ca973db236bfb2eecac63,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,5,5,1.0,2,9,2,1,1,6834,3,18719,2,0,85,2,1.0,0.0,1,0,46175,158207352152,29972823,46175,0.0,2,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,-0.4004822846588691,-0.4046950035241505,-0.5797583294308452,0.608503265734185,-0.2808720588658276,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,-0.4715960533670533,-0.4859886538347618,-0.4932755862219261,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1773527082138452,-0.8597350409537932,1.585505101572484,-0.2346455171775091,-0.0,-0.3914992004279469,1.0,1.0,1.5323383084577114,0.0310897435897435,2.0,2.5,0.0581395348837209,0.4,0.0001909854851031,2.0,0.25,0
125,0xfb311ec1d7f1ab2c7aa1b6fcfd9ad22b1b84e3bba2a6d95500b8cdc6c877e532,1,0x29a362514be88b592fdf30fdccdbeb1dfc18023b,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,2,2,1.0,1,10,1,1,1,6834,3,18719,1,0,0,2,1.0,0.0,1,0,185331,158207352152,12610646,185331,4e+17,0,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,-0.4078377814996711,-0.4117808270946679,-0.5948326489688286,0.5718758620984997,-0.296424221593725,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,-0.4822032520482736,-0.4859886538347618,-0.4933076442680156,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1437919081609335,-0.8597350409537932,-0.765985986965908,-0.1197661695655572,-0.0,-0.3965235741500715,1.0,1.0,1.5323383084577114,0.0310897435897435,1.0,2.0,2.0,0.5,9.549274255156608e-05,1.0,0.25,0
424,0x8fc63af3355a54297488d8de1649f19afacf7eb8d13011b9e5e43c84ae15af5e,1,0x20ed7bba79d561eb6b56ebe2589ae2d749caedab,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,9,9,1.0,5,11,1,1,1,6834,3,18719,5,152,977462,2,1.0,0.0,1,0,185331,158207352152,25340596,185331,4e+17,5,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,-0.3906749555377997,-0.3952472387634607,-0.5345353708168947,0.5962941311889566,-0.296424221593725,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,-0.4397744573233925,-0.1318985599660829,-0.124654446070178,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1437919081609335,-0.8597350409537932,0.9581275261343964,-0.1197661695655572,-0.0,-0.3839626398447601,1.0,1.0,1.5323383084577114,0.0310897435897435,0.0326797385620915,1.8,9.207509644866351e-06,0.1111111111111111,9.549274255156608e-05,1.0,0.25,0
447,0xbefaad0efef1308ddc2eef510ea4b10083a6138b266cef596d0f1db3839af4ff,1,0x052c5fcc6cbc76173ec4ce625af1eb24eb5b574d,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,18,18,1.0,9,12,1,1,1,6834,3,18719,12,16,104406,2,1.0,0.0,1,0,185319,158207352152,13751744,185319,4e+17,15,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,-0.3686084650153935,-0.3739897680519085,-0.4742380926649607,0.5840849966437281,-0.296424221593725,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,-0.3655240665548506,-0.4487160123749009,-0.4539305576794388,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1437948022481495,-0.8597350409537932,-0.6114384450217739,-0.119776076088965,-0.0,-0.3588407712341372,1.0,1.0,1.5323383084577114,0.0310897435897435,0.5294117647058824,1.5,0.0001724022335667,0.0555555555555555,9.549274255156608e-05,1.0,0.25,0
336,0x9d331321e823515958c7e5439dc5678865dc8e3f0f11d875b4b8949c059caa76,1,0x52313d4e0d3e89227760174eec69c1c90c07e181,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,10,11,0.9090909090909092,7,13,1,1,1,6834,3,18719,5,31,202616,2,1.0,0.0,1,0,185319,158207352152,27190835,185319,4e+17,6,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,-0.3882231232575323,-0.3905233563831157,-0.5043867317409277,0.3643205748296164,-0.296424221593725,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,-0.4397744573233925,-0.4137729110062813,-0.416890314074051,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1437948022481495,-0.8597350409537932,1.208719402957573,-0.119776076088965,-0.0,-0.3814504529836978,1.0,1.0,1.5323383084577114,0.0310897435897435,0.21875,2.2,4.9354200289215614e-05,0.0909090909090909,9.549274255156608e-05,1.0,0.25,0
21,0x3721847eea94a6a3ec0a214e4f0d8090afd8ee004fb46783937891f66831e11e,1,0x7b809742017702d9be92903c21ac2d2ce2854b4a,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,10,10,1.0,5,14,2,1,1,6834,3,18719,3,29,187777,2,1.0,0.0,1,0,185351,158207352152,28049044,185351,4e+17,5,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,-0.3882231232575323,-0.3928852975732882,-0.5345353708168947,0.3276931711939311,-0.2808720588658276,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,-0.460988854685833,-0.4184319911887639,-0.4224868946143254,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1437870846822401,-0.8597350409537932,1.3249531457424464,-0.1197496586932108,-0.0,-0.3839626398447601,1.0,1.0,1.5323383084577114,0.0310897435897435,0.1666666666666666,3.333333333333333,5.325437484689367e-05,0.2,0.0001909854851031,2.0,0.25,0
577,0xba6aa0fca730e516931e37c4abca6c9ae5e29425abcf60e7c03a6e5d3bfbfe71,1,0x9802d5df171c3f9c74cfad7e6bced8619bb65e8e,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,14,14,1.0,7,15,2,1,1,6834,3,18719,4,28,181540,2,1.0,0.0,1,0,46175,158207352152,20823367,46175,0.0,7,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,-0.3784157941364629,-0.3834375328125983,-0.5043867317409277,0.4864119202819006,-0.2808720588658276,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,-0.4503816560046128,-0.4207615312800052,-0.424839200890334,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1773527082138452,-0.8597350409537932,0.3463250005417134,-0.2346455171775091,-0.0,-0.3789382661226355,1.0,1.0,1.5323383084577114,0.0310897435897435,0.2413793103448276,3.5,7.71175657289538e-05,0.1428571428571428,0.0001909854851031,2.0,0.25,0
603,0xbf1666e02b8dc2871808597904b94bd6b62dec1c3d9b0ae8012c0c77d412719a,1,0x63840416cfedece115cf48a85dfc2478d74feaea,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,11,11,1.0,5,16,2,1,1,6834,3,18719,5,19,122400,2,1.0,0.0,1,0,46175,158207352152,11726037,46175,0.0,6,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,-0.385771290977265,-0.3905233563831157,-0.5345353708168947,0.3399023057391595,-0.2808720588658276,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,-0.4397744573233925,-0.441727392101177,-0.4471440578990158,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1773527082138452,-0.8597350409537932,-0.8857952816379333,-0.2346455171775091,-0.0,-0.3814504529836978,1.0,1.0,1.5323383084577114,0.0310897435897435,0.25,2.2,8.986854682559782e-05,0.1818181818181818,0.0001909854851031,2.0,0.25,0
320,0xcb708d3bb53c77a4405a94c8124619fe1b8c6b12aad6df585987eac194a5f226,1,0xd59324ba020b434107faa88013ed6e429b0351bd,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,5,5,1.0,1,17,2,1,1,6834,3,18719,3,0,242,2,1.0,0.0,1,0,96142,158207352152,28344970,86542,0.0,3,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,-0.4004822846588691,-0.4046950035241505,-0.5948326489688286,0.5352484584628144,-0.2808720588658276,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,-0.460988854685833,-0.4859886538347618,-0.4932163731250312,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.165301970220199,-0.8597350409537932,1.3650326445211312,-0.2013207979771033,-0.0,-0.3889870135668846,1.0,1.0,1.5323383084577114,0.0310897435897435,1.0,1.6666666666666667,0.0205761316872428,0.4,0.0001909854851031,2.0,0.25,0
976,0x0dba6d65c0850e44e4e00937d1d24904f8898732d4d59d3359a257d0925559ae,1,0x2b4ffdc7ebe6fc7280aae5d0812f21328e4bbe54,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,53,53,1.0,18,18,1,1,1,6834,3,18719,17,44,285148,2,1.0,0.0,1,0,185331,158707352152,8336213,185331,4e+17,38,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,-0.2827943352060362,-0.2913218263958721,-0.3385692168231092,0.4986210548271291,-0.296424221593725,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,-0.3124880731487492,-0.3834888898201443,-0.3857630827815159,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1437919081609335,-0.8318487441161114,-1.344904811952799,-0.1197661695655572,-0.0,-0.3010604734297046,1.0,1.0,1.5323383084577114,0.0310897435897435,0.4,3.117647058823529,0.0001858677393222,0.0188679245283018,9.549274255156608e-05,1.0,0.25,0
580,0x27b6f69d4c449f6fff1b0b54502b9a3c3393939e0bbf433ae0663eb5a028fed9,1,0x465e18fc558095b7800185e1bef1f6c38efb497b,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:05:44+00:00,582,10472,0.0555767761650114,4,7,7,1.0,5,19,1,1,1,6834,3,18719,4,15,101716,2,1.0,0.0,1,0,185331,158207352152,19309699,185331,4e+17,3,2.0,-0.1428571428571428,-0.5619162322482477,-0.5618687013156205,-0.561717181934734,-0.3955786200983344,-0.3999711211438056,-0.5345353708168947,0.3521114402843879,-0.296424221593725,-0.3302548377748745,-0.2607377162728975,-0.5612111817166319,-0.5643592135089383,-0.5644420617544169,-0.4503816560046128,-0.4510455524661422,-0.4549451005498033,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1437919081609335,-0.8597350409537932,0.1413174825901494,-0.1197661695655572,-0.0,-0.3889870135668846,1.0,1.0,1.5323383084577114,0.0310897435897435,0.3125,1.75,6.881838827334664e-05,0.1428571428571428,9.549274255156608e-05,1.0,0.25,0
797,0x0173562253cbadabf4b7f068a0d1a3360bdfcf803e36898a09fe8959d89e9e51,1,0xa7c3b1cf656817d385022db9143ea00fb262efd1,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:06:07+00:00,583,10483,0.055613850996852,4,12,12,1.0,8,20,1,1,1,6842,3,18720,8,31,202617,2,1.0,0.0,1,0,185351,177776892005,29342944,185351,4e+17,8,2.0,-0.1428571428571428,-0.5619150541573954,-0.5618670315208247,-0.561717181934734,-0.3833194586969976,-0.3881614151929433,-0.4893124122029442,0.7061763420960124,-0.296424221593725,-0.3302548377748745,-0.2607377162728975,-0.561194558303005,-0.5643592135089383,-0.5644417805462109,-0.4079528612797317,-0.4137729110062813,-0.4168899369205676,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1437870846822401,0.231708953681409,1.5001958194843292,-0.1197496586932108,-0.0,-0.3764260792615732,1.0,1.0,1.5321543408360128,0.031141498851557,0.25,1.5,5.922474804805101e-05,0.0833333333333333,9.539254030334828e-05,1.0,0.25,0
153,0x5eb15f6a7c452309bd8b1dc19582f47c66188d2061f280b36897b0093265c965,1,0xda033acb3f310ab198fe54979cec6b10bdc427e8,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:06:07+00:00,583,10483,0.055613850996852,4,7,7,1.0,5,21,1,1,1,6842,3,18720,3,33,216857,2,1.0,0.0,1,0,185351,177776892005,20902493,185351,4e+17,3,2.0,-0.1428571428571428,-0.5619150541573954,-0.5618670315208247,-0.561717181934734,-0.3955786200983344,-0.3999711211438056,-0.5345353708168947,0.7672220148221546,-0.296424221593725,-0.3302548377748745,-0.2607377162728975,-0.561194558303005,-0.5643592135089383,-0.5644417805462109,-0.460988854685833,-0.4091138308237987,-0.4115192713168539,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1437870846822401,0.231708953681409,0.357041633822879,-0.1197496586932108,-0.0,-0.3889870135668846,1.0,1.0,1.5321543408360128,0.031141498851557,0.1470588235294117,2.333333333333333,3.227918730228998e-05,0.1428571428571428,9.539254030334828e-05,1.0,0.25,0
817,0x5fc81481098aabb46a3a493926e276ede134e6347a8c81b4aaf416719a5865a0,1,0xf547496346bb0065f914c9b635c154016fe77834,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:06:07+00:00,583,10483,0.055613850996852,4,19,19,1.0,12,22,1,1,1,6842,3,18720,7,48,310135,2,1.0,0.0,1,0,185351,177776892005,25385030,185351,4e+17,10,2.0,-0.1428571428571428,-0.5619150541573954,-0.5618670315208247,-0.561717181934734,-0.3661566327351262,-0.371627826861736,-0.4290151340510102,0.7183854766412409,-0.296424221593725,-0.3302548377748745,-0.2607377162728975,-0.561194558303005,-0.5643592135089383,-0.5644417805462109,-0.4185600599609519,-0.374170729455179,-0.3763391486916286,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1437870846822401,0.231708953681409,0.9641455591856732,-0.1197496586932108,-0.0,-0.3714017055394486,1.0,1.0,1.5321543408360128,0.031141498851557,0.2448979591836734,2.7142857142857144,6.126344571413831e-05,0.0526315789473684,9.539254030334828e-05,1.0,0.25,0
16,0x6efcbe19393adff89449e7e31d7c118efd3717ca54cb05a1d8547137df2b356f,1,0xe3ef16784b61cc41e8234cff25e3f47e2cbc5550,0x14e0a1f310e2b7e321c91f58847e98b8c802f6ef,2022-02-02 18:06:07+00:00,583,10483,0.055613850996852,4,41,41,1.0,25,23,1,1,1,6842,3,18720,16,74,474329,2,1.0,0.0,1,0,185307,177776892005,23153567,185307,4e+17,31,2.0,-0.1428571428571428,-0.5619150541573954,-0.5618670315208247,-0.561717181934734,-0.3122163225692445,-0.3196651206779417,-0.2330489800572248,0.6817580730055556,-0.296424221593725,-0.3302548377748745,-0.2607377162728975,-0.561194558303005,-0.5643592135089383,-0.5644417805462109,-0.3230952718299695,-0.313602687082905,-0.3144128096371225,-0.5888015039841447,-0.5888015039841447,-0.1835126427344445,-0.142857142857143,-0.5990059360838172,-0.1437976963353656,0.231708953681409,0.6619216296114528,-0.1197859826123729,-0.0,-0.3186457814571406,1.0,1.0,1.5321543408360128,0.031141498851557,0.3333333333333333,2.5625,8.64377121413362e-05,0.024390243902439,9.539254030334828e-05,1.0,0.25,0
