index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
255,0x6415358d198476c9bb5eb955a2c6e8a5c76a346178f5ca2492fe1c0c8bfde7a4,1,0x74189c2f4edd25b2a3e3678497728bf6f08be766,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 15:59:43+00:00,15416,19802,0.7785072214927785,31,370,383,0.9660574412532638,72,23,134,26,5,1935,30,192839,31,179,1157714,4,4.0,1.0,1,2,153531,28000000000,3397731,87354,0.0,354,-1.0,-0.0329203995932882,0.545118661869701,0.4765637214030372,1.1503104471035748,0.3721299524273189,0.3657723215148094,0.9024420151332684,1.6159314090949128,1.708800421380569,2.140012232627461,0.1630687904683788,0.3076108022407753,1.1503104471035748,1.221345719713992,-0.0075630218215564,0.1628356492545667,0.177563585261433,0.445628860483438,0.3090742210832954,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.0579065870654701,0.1763057216650852,-1.5585620162629923,-0.3071404181891148,-0.0,0.3456965954422987,0.2,1.0,10.23359173126615,0.0799419207633271,0.4,12.35483870967742,0.0003195950644156,0.3498694516971279,0.0067669932330067,5.153846153846154,0.8387096774193549,0
483,0xf4842ccb637cca82c11751d219b206c918a6dc2a7041c71b8276e8ae5be0c2bb,1,0xf81b4cecd714588b2bf592cb3cb07c38083477cf,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 16:04:04+00:00,15417,19803,0.7785184063020755,31,31,31,1.0,11,24,2,2,4,1935,30,192862,7,70,453238,4,3.0,1.0,1,2,163644,29000000000,13646865,109096,0.0,23,-1.0,-0.0329203995932882,0.5462809816345958,0.4774759247903742,1.1503104471035748,-0.4316630548562804,-0.4516400437001816,-0.5450328870909896,1.6193991252052262,-0.6823379088748787,-0.8744365829225067,-0.047132140728925,0.3076108022407753,1.1503104471035748,1.223036571691308,-0.4043486043021606,-0.3051825285150322,-0.3074438445085426,0.445628860483438,-0.0454207810547208,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.0332965155061476,0.2702000259263364,1.0827109196201357,0.1732658006845934,-0.0,-0.4394829377429626,0.25,1.0,10.234108527131784,0.0799375722663237,0.1549295774647887,4.428571428571429,6.839658546594622e-05,0.064516129032258,0.0001009947987678,1.0,0.064516129032258,0
819,0x276224f2d8085e9affd9b86a7c7541c436a52da6f345b4bfa16393c8bf0b7871,1,0xf81b4cecd714588b2bf592cb3cb07c38083477cf,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 16:04:24+00:00,15418,19804,0.7785295899818219,31,32,32,1.0,11,25,3,2,5,1935,30,192864,7,70,453240,4,4.0,1.0,1,2,122830,30000000000,2858046,92307,0.0,24,-1.0,-0.0329203995932882,0.5474433013994907,0.4783881281777111,1.1503104471035748,-0.4292919840383347,-0.4493178494808209,-0.5450328870909896,1.6228668413155396,-0.6642232245547616,-0.8744365829225067,0.1630687904683788,0.3076108022407753,1.1503104471035748,1.223183602298031,-0.4043486043021606,-0.3051825285150322,-0.3074424675775193,0.445628860483438,0.3090742210832954,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.1326177318239751,0.3640943301875876,-1.6976425848653822,-0.197700072219035,-0.0,-0.4371107941381733,0.2,1.0,10.234625322997417,0.0799419282918103,0.1549295774647887,4.571428571428571,7.060261538563369e-05,0.09375,0.000151484548576,1.5,0.064516129032258,0
292,0xbb6dea9a81da84a478a1ededc65be485f9421eafcdd9148fa9225be437f27868,1,0x503279fd5ee47cd78e65b6773af21bc7722aa68d,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 17:46:16+00:00,15419,19805,0.7785407725321889,31,284,324,0.8765432098765432,53,26,140,25,4,1935,30,193307,40,214,1385438,4,3.0,1.0,1,2,152121,27000000000,4651198,101414,0.0,310,-1.0,-0.0329203995932882,0.5486056211643856,0.4793003315650481,1.1503104471035748,0.1682178620839869,0.228762862572524,0.4515891767355486,1.6263345574258528,1.8174885273012715,2.014410198646212,-0.047132140728925,0.3076108022407753,1.1503104471035748,1.2557508816872045,0.1412315716086701,0.31311671551086,0.3343437054315139,0.445628860483438,-0.0454207810547208,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.0613378340642484,0.082411417403834,-1.235534874348113,0.0035260999492504,-0.0,0.241322276831569,0.25,1.0,10.235142118863047,0.0797639000972541,0.2465116279069767,8.1,0.0002049891767158,0.4320987654320987,0.0070689219893966,5.6,0.8064516129032258,0
449,0xbcfd7120d2eb0d0ac2d7c8d82ad665a98868f408e8a4452b3600c10ca1de7e0b,1,0x503279fd5ee47cd78e65b6773af21bc7722aa68d,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 17:47:02+00:00,15420,19806,0.7785519539533474,31,285,325,0.8769230769230769,53,27,141,25,4,1935,30,193311,40,214,1385442,4,3.0,1.0,1,2,152103,22000000000,8316922,84302,0.0,311,-1.0,-0.0329203995932882,0.5497679409292804,0.480212534952385,1.1503104471035748,0.1705889329019326,0.2310850567918847,0.4515891767355486,1.629802273536166,1.8356032116213885,2.014410198646212,-0.047132140728925,0.3076108022407753,1.1503104471035748,1.2560449429006506,0.1412315716086701,0.31311671551086,0.3343464592935604,0.445628860483438,-0.0454207810547208,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.0613816372174243,-0.3870601039024218,-0.2908523683317759,-0.3745767064791782,-0.0,0.2436944204363584,0.25,1.0,10.235658914728685,0.0797674226121503,0.2465116279069767,8.125,0.0002057103756704,0.4338461538461538,0.0071190548318691,5.64,0.8064516129032258,0
391,0x1ca95cac84fdea17257067508354a7e2903c05fd1ac4e8390ef0a914fee23fa9,1,0x503279fd5ee47cd78e65b6773af21bc7722aa68d,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 17:48:18+00:00,15421,19807,0.7785631342454687,31,287,327,0.8776758409785933,53,28,142,25,5,1935,30,193317,40,214,1385448,4,4.0,1.0,1,2,179145,23100000000,12732415,104430,0.0,313,-1.0,-0.0329203995932882,0.5509302606941753,0.4811247383397219,1.1503104471035748,0.175331074537824,0.2357294452306063,0.4515891767355486,1.6332699896464793,1.8537178959415053,2.014410198646212,0.1630687904683788,0.3076108022407753,1.1503104471035748,1.25648603472082,0.1412315716086701,0.31311671551086,0.3343505900866302,0.445628860483438,0.3090742210832954,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,0.0044252999038255,-0.2837763692150455,0.8470508105593774,0.0701669405399552,-0.0,0.248438707645937,0.2,1.0,10.236175710594315,0.0797701196991485,0.2465116279069767,8.175,0.000207153060127,0.4342507645259938,0.0071691826122078,5.68,0.8064516129032258,0
392,0x4d5b9ca3961c31a432947b46273297a18ea64fbb2216cee53f6802bfccbd4aa4,1,0xaa2a56080258c23869a00a773eb3d74a19201131,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 17:58:53+00:00,15422,19808,0.7785743134087237,31,514,516,0.996124031007752,117,29,12,5,5,1935,30,193370,70,311,2017316,4,4.0,1.0,1,2,153477,19000000000,2250089,87318,0.0,494,-1.0,-0.0329203995932882,0.5520925804590702,0.4820369417270589,1.1503104471035748,0.7135641502115027,0.6746241526897919,1.9702513692331307,1.636737705756793,-0.5011910656737083,-0.4976304809787608,0.1630687904683788,0.3076108022407753,1.1503104471035748,1.260382345798983,0.6372135497094255,0.7296099562783013,0.7693699159882863,0.445628860483438,0.3090742210832954,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.0580379965249978,-0.6687430166861753,-1.8543173215095416,-0.3079358658884734,-0.0,0.677796700112802,0.2,1.0,10.236692506459947,0.0797534273494991,0.375,7.371428571428571,0.0002547938672999,0.0232558139534883,0.000605815831987,2.4,0.1612903225806451,0
112,0x951c106876ed87ab4e9bc8ea769c3c4c9180c9f991d66f0fd36cfd874e95b0c9,1,0xd85fb9e990360cc65500ad0a77df4574bf4dfce6,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:06:55+00:00,15423,19811,0.7785068901115542,31,35,44,0.7954545454545454,9,30,6,2,4,1935,30,193409,17,9,56284,4,3.0,1.0,1,2,163644,18700000000,12040891,91996,0.0,42,-1.0,-0.0329203995932882,0.553254900223965,0.4847735518890697,1.1503104471035748,-0.4221787715844975,-0.4214515188484916,-0.5924910806065391,1.6471408540877326,-0.6098791715944105,-0.8744365829225067,-0.047132140728925,0.3076108022407753,1.1503104471035748,1.263249442630084,-0.2390212782685755,-0.5671009582760005,-0.580732983211509,0.445628860483438,-0.0454207810547208,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.0332965155061476,-0.6969113079645507,0.6688402782633176,-0.2045718565107157,-0.0,-0.3944122092519657,0.25,1.0,10.238242894056848,0.0797425158988676,0.9,2.588235294117647,0.0006218353024784,0.1363636363636363,0.0003028620463378,3.0,0.064516129032258,0
144,0xf2bf6fbb82e27503034ff29d8ab8a408b962c49b34e768dcc785cedbf8f8ddc2,1,0xd85fb9e990360cc65500ad0a77df4574bf4dfce6,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:06:55+00:00,15423,19811,0.7785068901115542,31,35,44,0.7954545454545454,9,31,6,2,4,1935,30,193409,17,9,56284,4,3.0,1.0,1,2,163809,18700000000,11864422,109206,0.0,40,-1.0,-0.0329203995932882,0.553254900223965,0.4847735518890697,1.1503104471035748,-0.4221787715844975,-0.4214515188484916,-0.5924910806065391,1.640205421867106,-0.6098791715944105,-0.8744365829225067,-0.047132140728925,0.3076108022407753,1.1503104471035748,1.263249442630084,-0.2390212782685755,-0.5671009582760005,-0.580732983211509,0.445628860483438,-0.0454207810547208,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.0328949866020352,-0.6969113079645507,0.623362992697302,0.1756963353215223,-0.0,-0.3991564964615444,0.25,1.0,10.238242894056848,0.0797425158988676,0.9,2.588235294117647,0.0006218353024784,0.1363636363636363,0.0003028620463378,3.0,0.064516129032258,0
820,0xa9969d1ee1c8b32de36d0b061014921be7261f185c4fe619154af2315b90f9b3,1,0xd85fb9e990360cc65500ad0a77df4574bf4dfce6,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:06:55+00:00,15423,19811,0.7785068901115542,31,35,44,0.7954545454545454,9,32,6,2,4,1935,30,193409,17,9,56284,4,3.0,1.0,1,2,152359,18700000000,11948895,84473,0.0,41,-1.0,-0.0329203995932882,0.553254900223965,0.4847735518890697,1.1503104471035748,-0.4221787715844975,-0.4214515188484916,-0.5924910806065391,1.6436731379774192,-0.6098791715944105,-0.8744365829225067,-0.047132140728925,0.3076108022407753,1.1503104471035748,1.263249442630084,-0.2390212782685755,-0.5671009582760005,-0.580732983211509,0.445628860483438,-0.0454207810547208,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.0607586590389227,-0.6969113079645507,0.6451322708346408,-0.3707983299072251,-0.0,-0.396784352856755,0.25,1.0,10.238242894056848,0.0797425158988676,0.9,2.588235294117647,0.0006218353024784,0.1363636363636363,0.0003028620463378,3.0,0.064516129032258,0
408,0x3fb5727a1e00da4c6d475d33f0c9a96afe6acb4b5a3219cd0024f67b3e24ad8a,1,0xca3ba35330622fe8824a055722af34890c325fdf,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:09:39+00:00,15424,19812,0.7785180698566525,31,225,238,0.9453781512605042,80,33,54,19,4,1935,30,193417,38,162,1047427,4,3.0,1.0,1,2,152121,23000000000,6252573,101414,0.0,234,-1.0,-0.0329203995932882,0.5544172199888598,0.4856857552764066,1.1503104471035748,0.0283246838251893,0.0290541597074977,1.092274789195466,1.650608570198046,0.2596256757712069,1.2607979947587202,-0.047132140728925,0.3076108022407753,1.1503104471035748,1.2638375650569764,0.1081661064019531,0.08984198850151,0.1016347893804643,0.445628860483438,-0.0454207810547208,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.0613378340642484,-0.2931657996411706,-0.8228494271971786,0.0035260999492504,-0.0,0.0610393628675815,0.25,1.0,10.23875968992248,0.079744387802583,0.4907975460122699,6.2631578947368425,0.0002148119011521,0.226890756302521,0.002725620835857,2.8421052631578947,0.6129032258064516,0
249,0x55ae06456b637f998ebdb0e2544d0fdbdb88ac4820fa655a16db962d3956c11f,1,0xd85fb9e990360cc65500ad0a77df4574bf4dfce6,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:27:56+00:00,15425,19814,0.778489956596346,31,41,51,0.803921568627451,9,34,8,2,2,1935,30,193502,19,9,56377,3,1.0,1.0,1,1,170845,20000000000,12715235,44830,0.0,49,-1.0,-0.0329203995932882,0.5555795397537547,0.4875101620510805,1.1503104471035748,-0.4079523466768232,-0.4051961593129662,-0.5924910806065391,1.6540762863083591,-0.5736498029541764,-0.8744365829225067,-0.4675340031235327,0.3076108022407753,1.1503104471035748,1.2700863658427095,-0.2059558130618585,-0.5671009582760005,-0.5806689559189275,-1.4093012712788735,-0.7544107853307535,-0.0065972476746163,-0.0316544468916487,-1.5564433064360716,-0.0157728207272806,-0.5748487124249242,0.8426234053719271,-1.24674091728697,-0.0,-0.3778072040184406,0.5,1.0,10.239793281653746,0.0797145263897717,0.9,2.6842105263157894,0.0007272340274575,0.1568627450980392,0.000403754920763,4.0,0.064516129032258,0
909,0x7cb5a53089b64c8df550a12c89845e9774d09023f4408fed1783fe2d6f5abb17,1,0xd85fb9e990360cc65500ad0a77df4574bf4dfce6,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:27:56+00:00,15425,19814,0.778489956596346,31,41,51,0.803921568627451,9,35,8,2,3,1935,30,193502,19,9,56377,3,2.0,1.0,1,1,170845,20000000000,12670405,98897,0.0,48,-1.0,-0.0329203995932882,0.5555795397537547,0.4875101620510805,1.1503104471035748,-0.4079523466768232,-0.4051961593129662,-0.5924910806065391,1.6575440024186725,-0.5736498029541764,-0.8744365829225067,-0.2573330719262289,0.3076108022407753,1.1503104471035748,1.2700863658427095,-0.2059558130618585,-0.5671009582760005,-0.5806689559189275,-1.4093012712788735,-0.3999157831927372,-0.0065972476746163,-0.0316544468916487,-1.5564433064360716,-0.0157728207272806,-0.5748487124249242,0.8310704033606704,-0.0520889516975678,-0.0,-0.3801793476232299,0.3333333333333333,1.0,10.239793281653746,0.0797145263897717,0.9,2.6842105263157894,0.0007272340274575,0.1568627450980392,0.000403754920763,4.0,0.064516129032258,0
922,0x3e23de074bb87d0b03b2ce66b8fc09eb487149f25806050a2461a8d82b6ab46f,1,0xd85fb9e990360cc65500ad0a77df4574bf4dfce6,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:30:04+00:00,15426,19815,0.7785011355034065,31,42,52,0.8076923076923077,9,36,9,2,5,1935,30,193510,19,9,56385,4,4.0,1.0,1,2,195006,19000000000,8446262,130004,0.0,50,-1.0,-0.0329203995932882,0.5567418595186495,0.4884223654384174,1.1503104471035748,-0.4055812758588775,-0.4028739650936054,-0.5924910806065391,1.661011718528986,-0.5555351186340595,-0.8744365829225067,0.1630687904683788,0.3076108022407753,1.1503104471035748,1.270674488269602,-0.2059558130618585,-0.5671009582760005,-0.5806634481948345,0.445628860483438,0.3090742210832954,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,0.0430231783773165,-0.6687430166861753,-0.2575205530264902,0.6352441478564954,-0.0,-0.3754350604136512,0.2,1.0,10.24031007751938,0.0797163985509867,0.9,2.736842105263158,0.0007448657468165,0.173076923076923,0.000454201362604,4.5,0.064516129032258,0
470,0xd6cb63daecc565c8b4a12d7a2c1000822f7cc07c127266893091675395766b2b,1,0xceff35b0173e9b35bf49d98462e31f0b8dc70b91,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:34:46+00:00,15427,19816,0.7785123132821962,31,17,17,1.0,6,37,4,3,5,1935,30,193535,10,14,92410,4,4.0,1.0,1,2,175635,19000000000,13743570,87090,0.0,13,-1.0,-0.0329203995932882,0.5579041792835444,0.4893345688257544,1.1503104471035748,-0.4648580463075205,-0.4841507627712324,-0.6636783708798633,1.664479434639299,-0.6461085402346446,-0.7488345489412581,0.1630687904683788,0.3076108022407753,1.1503104471035748,1.2725123708536412,-0.3547504064920851,-0.5456322345251015,-0.555861478138419,0.445628860483438,0.3090742210832954,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.0041163149654736,-0.6687430166861753,1.107632469017829,-0.3129737013177442,-0.0,-0.4632043737908557,0.2,1.0,10.240826873385013,0.0797112681878306,0.4,1.7,0.0001839607838893,0.2352941176470588,0.0002018570851836,1.3333333333333333,0.0967741935483871,0
634,0xeac48762525f281ce36225db36c99ad20b1960b0d5be653c09cba54e1217f975,1,0xceff35b0173e9b35bf49d98462e31f0b8dc70b91,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:41:18+00:00,15428,19817,0.7785234899328859,31,19,19,1.0,6,38,5,3,5,1935,30,193560,10,14,92435,4,4.0,1.0,1,2,190606,20900000000,4320979,97071,0.0,15,-1.0,-0.0329203995932882,0.5590664990484393,0.4902467722130913,1.1503104471035748,-0.460115904671629,-0.4795063743325108,-0.6636783708798633,1.6679471507496124,-0.6279938559145275,-0.7488345489412581,0.1630687904683788,0.3076108022407753,1.1503104471035748,1.2743502534376805,-0.3547504064920851,-0.5456322345251015,-0.5558442665006282,0.445628860483438,0.3090742210832954,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,0.0323157409343204,-0.4903438385897981,-1.3206346015654944,-0.0924358266705874,-0.0,-0.4584600865812771,0.2,1.0,10.241343669250648,0.079706139149932,0.4,1.9,0.0002055476221385,0.2631578947368421,0.0002523086239087,1.6666666666666667,0.0967741935483871,0
404,0x98c48b5cfe7c4340e97ca4d75c45dc4f082c8a9ffc07c76c8e3f8c6d6d4f2b81,1,0xdc8beec06ce3029bbb6c5e8c0d56d3a25548a1a5,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:44:22+00:00,15429,19818,0.7785346654556464,31,181,187,0.9679144385026738,16,39,32,4,5,1935,30,193570,32,182,1180537,4,4.0,1.0,1,2,153531,24000000000,11547550,87354,0.0,173,-1.0,-0.0329203995932882,0.5602288188133341,0.4911589756004282,1.1503104471035748,-0.0760024321644223,-0.0893777454799015,-0.426387403302116,1.6714148668599256,-0.1388973792713677,-0.6232325149600094,0.1630687904683788,0.3076108022407753,1.1503104471035748,1.275085406471296,0.0089697107818021,0.1757168835051061,0.1932764336333295,0.445628860483438,0.3090742210832954,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.0579065870654701,-0.1992714953799194,0.5417028799756654,-0.3071404181891148,-0.0,-0.0836613970245662,0.2,1.0,10.24186046511628,0.0797071875435886,0.087431693989071,5.84375,0.0001533199270163,0.1711229946524064,0.0016146937127863,8.0,0.1290322580645161,0
207,0xd3c7958ed6ce272fa994830fe61dca3d3b99e2d8e29761aa5938b0ca40056d5b,1,0x9ab395b049105b5ac305d961b3a059e12273b3dc,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:59:41+00:00,15430,19820,0.7785065590312815,31,326,385,0.8467532467532467,48,40,221,26,4,1935,30,193629,23,127,821962,4,3.0,1.0,1,2,126471,25000000000,3446692,84314,0.0,377,-1.0,-0.0329203995932882,0.561391138578229,0.4929833823751021,1.1503104471035748,0.2678028364377072,0.370416709953531,0.332943692946675,1.674882582970239,3.2847779572307507,2.140012232627461,-0.047132140728925,0.3076108022407753,1.1503104471035748,1.2794228093696285,-0.1398248826484245,-0.0604390777547832,-0.0535900871988479,0.445628860483438,-0.0454207810547208,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.1237573273398958,-0.1053771911186682,-1.5459444268926346,-0.3743115572460587,-0.0,0.4002558983524528,0.25,1.0,10.242894056847543,0.0796880648659815,0.375,16.73913043478261,0.0003966115263095,0.574025974025974,0.0111503531786074,8.5,0.8387096774193549,0
121,0x663c63c2b1b3f956b6700d160fed969adc704544a807550dae6123d59b90d65a,1,0x9ab395b049105b5ac305d961b3a059e12273b3dc,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:59:41+00:00,15430,19820,0.7785065590312815,31,326,385,0.8467532467532467,48,41,221,26,4,1935,30,193629,23,127,821962,4,3.0,1.0,1,2,126471,24000000000,3362378,84314,0.0,376,-1.0,-0.0329203995932882,0.561391138578229,0.4929833823751021,1.1503104471035748,0.2678028364377072,0.370416709953531,0.332943692946675,1.6783502990805523,3.2847779572307507,2.140012232627461,-0.047132140728925,0.3076108022407753,1.1503104471035748,1.2794228093696285,-0.1398248826484245,-0.0604390777547832,-0.0535900871988479,0.445628860483438,-0.0454207810547208,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.1237573273398958,-0.1992714953799194,-1.5676727296268995,-0.3743115572460587,-0.0,0.3978837547476634,0.25,1.0,10.242894056847543,0.0796880648659815,0.375,16.73913043478261,0.0003966115263095,0.574025974025974,0.0111503531786074,8.5,0.8387096774193549,0
709,0x06a5046acc555b0c12cce9999b5e9fca6ff16a6b90303a12a17727184d4000e6,1,0x9ab395b049105b5ac305d961b3a059e12273b3dc,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 18:59:43+00:00,15431,19821,0.778517733716765,31,327,386,0.8471502590673575,48,42,222,26,4,1935,30,193630,23,127,821963,4,3.0,1.0,1,2,138159,24000000000,1411314,92106,0.0,378,-1.0,-0.0329203995932882,0.5625534583431238,0.4938955857624391,1.1503104471035748,0.2701739072556529,0.3727389041728917,0.332943692946675,1.6818180151908655,3.3028926415508675,2.140012232627461,-0.047132140728925,0.3076108022407753,1.1503104471035748,1.2794963246729898,-0.1398248826484245,-0.0604390777547832,-0.0535893987333362,0.445628860483438,-0.0454207810547208,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.0953144798776827,-0.1992714953799194,-2.070475458069701,-0.2021413218737868,-0.0,0.4026280419572421,0.25,1.0,10.24341085271318,0.0796928177822766,0.375,16.782608695652176,0.0003978276420865,0.5751295336787565,0.0112002421673982,8.538461538461538,0.8387096774193549,0
817,0x67b56f5b9224a43373c33f6214157eb10fdd2d8d7da32def02a4273d9f6a48e7,1,0x9ab395b049105b5ac305d961b3a059e12273b3dc,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 19:06:26+00:00,15432,19822,0.7785289072747452,31,329,388,0.8479381443298969,48,43,223,26,5,1935,30,193656,23,127,821989,4,4.0,1.0,1,2,153531,28000000000,8617605,87354,0.0,380,-1.0,-0.0329203995932882,0.5637157781080187,0.494807789149776,1.1503104471035748,0.2749160488915443,0.3773832926116133,0.332943692946675,1.6852857313011789,3.3210073258709847,2.140012232627461,0.1630687904683788,0.3076108022407753,1.1503104471035748,1.2814077225603904,-0.1398248826484245,-0.0604390777547832,-0.0535714986300339,0.445628860483438,0.3090742210832954,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.0579065870654701,0.1763057216650852,-0.2133642732224577,-0.3071404181891148,-0.0,0.4073723291668207,0.2,1.0,10.243927648578811,0.0796872821534982,0.375,16.869565217391305,0.0004002481782016,0.5747422680412371,0.0112501261224901,8.576923076923077,0.8387096774193549,0
602,0xdf76660b4f3cfae6e1bb8d1a6ee01e869e118e0d967022d3bef689ba62e362b4,1,0x676365a834fae28419daff544882a711c4dee241,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 19:08:49+00:00,15433,19823,0.7785400797053927,31,3,3,1.0,1,44,1,1,3,1936,30,193666,2,0,3,3,2.0,1.0,1,1,219318,25200000000,11721626,146212,0.0,1,-1.0,-0.0329203995932882,0.5648780978729135,0.4957199925371129,1.1503104471035748,-0.4980530377587606,-0.5166614818422832,-0.7823238546687368,1.6887534474114922,-0.7004525931949956,-1.0000386169037554,-0.2573330719262289,0.317077936912326,1.1503104471035748,1.282142875594006,-0.4870122673189532,-0.6057446610276188,-0.6194805106714707,-1.4093012712788735,-0.3999157831927372,-0.0065972476746163,-0.0316544468916487,-1.5564433064360716,0.1021866372668892,-0.086598330266418,0.5865634728400763,0.993372378723254,-0.0,-0.4916700970483274,0.3333333333333333,1.0,10.239152892561984,0.0796883310011514,1.0,1.5,0.75,0.3333333333333333,5.044645109216567e-05,1.0,0.032258064516129,0
658,0xbc32e03494bc1ef3b9802b71dd89358b717414b22e25d90da9a09b9e300eb2b5,1,0x5306eb30e2fbba6ab2f5a79727732111ffb8629d,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 19:09:18+00:00,15434,19824,0.7785512510088781,31,44,51,0.8627450980392157,9,45,21,6,5,1936,30,193669,11,17,107999,4,4.0,1.0,1,2,175635,21000000000,14020733,87090,0.0,41,-1.0,-0.0329203995932882,0.5660404176378083,0.4966321959244498,1.1503104471035748,-0.400839134222986,-0.4051961593129662,-0.5924910806065391,1.6922211635218054,-0.3381589067926551,-0.3720284469975121,0.1630687904683788,0.317077936912326,1.1503104471035748,1.2823634215040909,-0.3382176738887266,-0.532751000274562,-0.5451289892776429,0.445628860483438,0.3090742210832954,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.0041163149654736,-0.480954408163673,1.179059296955504,-0.3129737013177442,-0.0,-0.396784352856755,0.2,1.0,10.239669421487603,0.0796922600299478,0.5,4.636363636363637,0.0004074074074074,0.4117647058823529,0.0010593220338983,3.5,0.1935483870967742,0
757,0x70473c7f32cabeffce732d956ab7aa43ee682580242495376b7446b98d092f91,1,0x75265d17ba2a621e53f0f05ca9de8dcfcd8fe0a2,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 19:19:44+00:00,15435,19825,0.778562421185372,31,103,104,0.9903846153846154,30,46,5,3,4,1936,30,193719,31,83,534792,4,3.0,1.0,1,2,137994,24000000000,7727594,91996,0.0,94,-1.0,-0.0329203995932882,0.5672027374027032,0.4975443993117868,1.1503104471035748,-0.2609459559641885,-0.2821198656868454,-0.0941800486932699,1.6956888796321188,-0.6279938559145275,-0.7488345489412581,-0.047132140728925,0.317077936912326,1.1503104471035748,1.286039186672169,-0.0075630218215564,-0.2493638467626947,-0.2512967281731946,0.445628860483438,-0.0454207810547208,-0.0065972476746163,-0.0316544468916487,0.5057408621708719,-0.095716008781795,-0.1992714953799194,-0.4427262824359463,-0.2045718565107157,-0.0,-0.2710607418029216,0.25,1.0,10.240185950413224,0.0796768531901713,0.3571428571428571,3.3548387096774195,0.0001925978836671,0.048076923076923,0.0002522068095838,1.6666666666666667,0.0967741935483871,0
