trace_involved_amt,contract_block_involved,contract_tx_count,contract_main_active_days,sender_block_involved,sender_tx_count,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,is_sus,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_block_per_tx,contract_block_per_tx,sender_call_contract_day_ratio
1,4,4,3,247,248,35,1,1,1,26,3,3,21274,39,148,946212,9,5.0,4.0,1,5,187534,39584719249,16930578,182963,0.0,238,-0.3886962194999266,-0.6188369856268453,-0.6188369856268453,-0.5818486916079758,-0.5494552276584249,-0.5606534082651446,-0.6576576576576577,-0.8322104367697224,-0.5875418959121594,-0.5464307572219582,-0.3517824471584811,-0.7012494219947709,-0.7057615139379293,-0.7075474486025862,-0.4424778741177279,-0.4019835681537846,-0.4062485997229473,-0.4217404735605062,-0.3848715345266611,-0.0846288436748181,-0.3172206342872574,0.9614444456192744,-0.5494771203459874,0.3650881273702597,1.4051580602059377,-0.4343661256942687,0.0,-0.5541747560913303,0,0.038461538461538464,0.75,1.3333333333333333,0.00018801410105757932,0.2348993288590604,6.358974358974359,0.0002610405902265135,0.004032258064516129,0.25,1.0,0.9959677419354839,1.0,0.3333333333333333
1,5,5,3,248,249,35,2,2,1,2,3,3,21282,39,148,946220,3,2.0,1.0,1,1,57631,33042999336,6989873,52697,0.0,239,-0.3886962194999266,-0.605976699142497,-0.605976699142497,-0.5818486916079758,-0.546854871635432,-0.558249646439278,-0.6576576576576577,-0.5902887981738729,-0.5175964321130928,-0.5464307572219582,-0.5129041786814496,-0.7012494219947709,-0.7057615139379293,-0.7073968409016523,-0.4424778741177279,-0.4019835681537846,-0.4062458765655933,-1.7127827395620554,-0.5658456103228967,-1.671419662577657,-0.3172206342872574,-1.6370540560544402,-0.8545981512729572,0.115388221875447,-0.2792816270492859,-0.7506960264572178,0.0,-0.5517132887550447,0,0.5,0.75,1.6666666666666667,0.00023492928628482827,0.2348993288590604,6.384615384615385,0.00026209521877024503,0.008032128514056224,0.4,2.0,0.9959839357429718,1.0,0.3333333333333333
1,6,6,3,393,399,108,3,2,2,2,3,3,21352,62,1632,10241281,3,2.0,1.0,1,1,57631,20201676724,9746652,52697,0.0,369,-0.3886962194999266,-0.5931164126581485,-0.5931164126581485,-0.5818486916079758,-0.1698032483014441,-0.1976853725592758,0.4030804998546933,-0.3483671595780234,-0.5175964321130928,-0.3362650813673589,-0.5129041786814496,-0.7012494219947709,-0.7057615139379293,-0.7060790235184804,-0.0876316012897035,2.767075160810391,2.757743338143484,-1.7127827395620554,-0.5658456103228967,-1.671419662577657,-0.3172206342872574,-1.6370540560544402,-0.8545981512729572,-0.3747698841407925,0.187851031710004,-0.7506960264572178,0.0,-0.2317225350379223,0,0.5,0.75,2.0,0.0002809909614574065,0.06613594611145132,6.435483870967742,3.8374101992309166e-05,0.005012531328320802,0.3333333333333333,1.0,0.9849624060150376,1.0,0.6666666666666666
1,7,7,3,925,977,186,4,1,1,26,4,3,21560,184,284,1817515,9,5.0,4.0,1,5,187534,19388784326,14713377,182963,0.0,940,-0.3886962194999266,-0.5802561261738002,-0.5802561261738002,-0.5818486916079758,1.213586155930842,1.1916889627916656,1.5364719558267943,-0.1064455209821738,-0.5875418959121594,-0.5464307572219582,-0.3517824471584811,-0.6471406702976435,-0.7057615139379293,-0.702163223294198,1.7945964545806865,-0.1115577008093588,-0.1096617032255856,-0.4217404735605062,-0.3848715345266611,-0.0846288436748181,-0.3172206342872574,0.9614444456192744,-0.5494771203459874,-0.4057982922135201,1.0294562001243872,-0.4343661256942687,0.0,1.1737753139811309,0,0.038461538461538464,0.75,1.75,0.0003246602662214183,0.6526315789473685,5.309782608695652,0.0005089363724996094,0.0010235414534288639,0.14285714285714285,1.0,0.946775844421699,1.0,0.3333333333333333
1,8,8,3,926,978,186,5,2,1,2,4,3,21572,184,284,1817527,3,2.0,1.0,1,1,57631,19229564986,5102108,52697,0.0,941,-0.3886962194999266,-0.5673958396894517,-0.5673958396894517,-0.5818486916079758,1.216186511953835,1.1940927246175324,1.5364719558267943,0.1354761176136756,-0.5175964321130928,-0.5464307572219582,-0.5129041786814496,-0.6471406702976435,-0.7057615139379293,-0.7019373117427972,1.7945964545806865,-0.1115577008093588,-0.1096576184895546,-1.7127827395620554,-0.5658456103228967,-1.671419662577657,-0.3172206342872574,-1.6370540560544402,-0.8545981512729572,-0.4118757542081768,-0.599160980295495,-0.7506960264572178,0.0,1.1762367813174164,0,0.5,0.75,2.0,0.00037083391276132203,0.6526315789473685,5.315217391304348,0.0005094832101623744,0.002044989775051125,0.25,2.0,0.9468302658486708,1.0,0.3333333333333333
1,9,9,3,398,404,108,6,3,2,22,4,3,22019,64,1632,10241948,13,5.0,4.0,1,7,183119,17122825655,13130726,173716,0.0,374,-0.3886962194999266,-0.5545355532051033,-0.5545355532051033,-0.5818486916079758,-0.156801468186479,-0.1856665634299424,0.4030804998546933,0.3773977562095251,-0.4476509683140262,-0.3362650813673589,-0.3786360690789758,-0.6471406702976435,-0.7057615139379293,-0.6935221064531134,-0.056775403652484,2.767075160810391,2.7579703813878704,0.4389543704405265,-0.3848715345266611,-0.0846288436748181,-0.3172206342872574,2.260693696456132,-0.559847237676169,-0.4922907855529932,0.7612780220701982,-0.4568209688026391,0.0,-0.2194151983564945,0,0.045454545454545456,0.75,2.25,0.00040871934604904634,0.06613594611145132,6.3125,3.885979123699991e-05,0.007425742574257425,0.3333333333333333,1.5,0.9851485148514851,1.0,0.6666666666666666
1,10,10,4,94,94,22,7,1,1,26,5,4,30417,17,94,622564,9,5.0,4.0,1,5,562602,29679472319,680430,182963,0.0,71,-0.3886962194999266,-0.5416752667207549,-0.5416752667207549,-0.4483971568355043,-0.9473096991763568,-0.9308327294486136,-0.8465562336530078,0.6193193948053747,-0.5875418959121594,-0.5464307572219582,-0.3517824471584811,-0.5930319186005162,-0.5689860267406561,-0.5354216723977138,-0.7818960481271424,-0.5172997213640713,-0.5164166536348219,-0.4217404735605062,-0.3848715345266611,-0.0846288436748181,-0.3172206342872574,0.9614444456192744,0.3314966433678352,-0.0129988673677222,-1.3484086350104576,-0.4343661256942687,0.0,-0.9652398012510184,0,0.038461538461538464,0.8,2.0,0.00032875271220987574,0.23157894736842105,5.529411764705882,0.0001509882502228683,0.010638297872340425,0.1,1.0,1.0,1.0,0.25
1,11,11,4,95,95,22,8,2,1,2,5,4,30438,17,94,622585,3,2.0,1.0,1,1,172893,27608516869,537947,52697,0.0,72,-0.3886962194999266,-0.5288149802364065,-0.5288149802364065,-0.4483971568355043,-0.944709343153364,-0.9284289676227468,-0.8465562336530078,0.8612410334012242,-0.5175964321130928,-0.5464307572219582,-0.5129041786814496,-0.5930319186005162,-0.5689860267406561,-0.5350263271827622,-0.7818960481271424,-0.5172997213640713,-0.5164095053467678,-1.7127827395620554,-0.5658456103228967,-1.671419662577657,-0.3172206342872574,-1.6370540560544402,-0.5838664494130741,-0.0920480145379225,-1.3725521962527625,-0.7506960264572178,0.0,-0.9627783339147328,0,0.5,0.8,2.2,0.00036137849469430666,0.23157894736842105,5.588235294117647,0.00015258936114849998,0.021052631578947368,0.18181818181818182,2.0,1.0,1.0,0.25
1,12,12,5,1061,1157,142,9,1,1,2,6,6,46533,72,607,3895964,3,2.0,1.0,1,1,57631,25161939467,6761453,52697,0.0,1134,-0.3886962194999266,-0.515954693752058,-0.515954693752058,-0.3149456220630328,1.5672345750578929,1.6243660914476683,0.8971229293809937,1.1031626719970735,-0.5875418959121594,-0.5464307572219582,-0.5129041786814496,-0.5389231669033888,-0.2954350523461099,-0.2320224588662989,0.066649386896394,0.5782037341336523,0.5978312566724577,-1.7127827395620554,-0.5658456103228967,-1.671419662577657,-0.3172206342872574,-1.6370540560544402,-0.8545981512729572,-0.1854347926619929,-0.3179871025022682,-0.7506960264572178,0.0,1.6512999772205288,0,0.5,0.7142857142857143,2.0,0.00025787596166244035,0.23355263157894737,16.069444444444443,0.00027233304200628087,0.000864304235090752,0.08333333333333333,1.0,0.9170267934312878,1.0,0.2
1,13,13,5,1064,1160,142,10,2,1,22,6,6,46557,73,607,3895988,13,5.0,4.0,1,7,183107,19405991784,8915143,173704,0.0,1137,-0.3886962194999266,-0.5030944072677097,-0.5030944072677097,-0.3149456220630328,1.5750356431268715,1.6315773769252682,0.8971229293809937,1.345084310592923,-0.5175964321130928,-0.5464307572219582,-0.3786360690789758,-0.5389231669033888,-0.2954350523461099,-0.2315706357634971,0.0820774857150037,0.5782037341336523,0.5978394261445197,0.4389543704405265,-0.3848715345266611,-0.0846288436748181,-0.3172206342872574,2.260693696456132,-0.5598754237255376,-0.4051414770802602,0.0469529002485128,-0.4568501088607445,0.0,1.6586843792293855,0,0.045454545454545456,0.7142857142857143,2.1666666666666665,0.00027922161604879934,0.23355263157894737,15.89041095890411,0.0002731013870932387,0.0017241379310344827,0.15384615384615385,2.0,0.9172413793103448,1.0,0.2
