trace_involved_amt,contract_block_involved,contract_tx_count,contract_main_active_days,sender_block_involved,sender_tx_count,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,is_sus,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_block_per_tx,contract_block_per_tx,sender_call_contract_day_ratio
2,72,72,52,630,661,201,1,2,2,28,59,324,2149686,136,1804,11390404,9,8.0,4.0,1,4,600000,14740367793,6965283,318116,0.0,628,1.3324856195856003,-7.674628658338189,-7.675544101966932,-7.488504020810246,-0.5867013178301256,-0.6127593275461384,-0.266905939917918,-1.6675691532848462,-0.6835514232721439,-0.7589036353117833,1.0615081903694203,-7.624647794205719,-5.973209459075279,-5.925175441807092,0.8246291595501415,3.042307887983238,2.9508037502840425,0.6761295951133208,0.3967471088709574,0.1235923850315676,-0.483493778415228,0.2898927252333391,0.8229972141796057,-0.5743356557059733,-0.1645782584885225,1.2833990004502007,-0.0,-0.6124878584117717,0,0.07142857142857142,0.16,1.2203389830508475,3.34932480868145e-05,0.1113573407202216,4.860294117647059,5.5309710234183946e-05,0.0030257186081694403,0.027777777777777776,1.0,0.9531013615733737,1.0,0.038461538461538464
2,73,73,53,35,37,15,2,1,1,25,60,325,2152071,16,764,4984546,9,8.0,4.0,2,4,600000,14631558330,11178620,305413,0.0,32,1.3324856195856003,-7.674376434745259,-7.675324550173886,-7.477506878551915,-0.6869650964873648,-0.6988064407317726,-0.9824737544960644,-1.6482995604498156,-0.6837080781610041,-0.7624247760349724,0.8446279698626148,-7.621708277994354,-5.959915966213835,-5.920290256724011,-0.3065062850604546,0.3464316211294578,0.3523662599215084,0.6761295951133208,0.3967471088709574,0.1235923850315676,1.933975113660913,0.2898927252333391,0.8229972141796057,-0.5823929997525925,0.8031294098906692,1.1669378994341566,-0.0,-0.6946784725806928,0,0.08,0.16257668711656442,1.2166666666666666,3.392079818890818e-05,0.0196078431372549,2.3125,7.021701269944892e-06,0.02702702702702703,0.0136986301369863,1.0,0.9459459459459459,1.0,0.018867924528301886
6,1,1,1,12,18,1,1,1,1,95,1,0,0,8,0,4433,19,17.0,12.0,3,7,970231,45000000000,1298304,897331,0.0,15,8.335329751714303,-7.692536533436201,-7.691132279273249,-8.049358275985108,-0.6908408391917623,-0.7014264650114633,-1.0363336975288282,-1.6675691532848462,-0.6837080781610041,-0.7624247760349724,5.905166448354743,-7.795139734464939,-10.280301146182971,-10.328367886463356,-0.3819153147011609,-1.6340005595208191,-1.6677397626350063,3.7729063666247136,2.143296881618107,3.359465738585342,4.351444005737053,2.2968423614641496,2.51703864312535,1.6663910301334657,-1.4661544283614387,6.593641984391637,-0.0,-0.6970228357365177,1,0.06315789473684211,1.0,1.0,1.0,1.0,2.25,0.0027063599458728013,0.05555555555555555,1.0,1.0,0.6666666666666666,1.0,1.0
1,30928,35537,740,11396,14997,684,1,14958,683,12,2693,778,5068579,9,775,5047757,8,7.0,3.0,1,6,500000,16955162640,6411507,242854,0.0,14978,-0.4182254134465754,0.1079825251019542,0.1108602384345674,0.0775298529212304,1.2274832889326266,1.3641179394879193,1.59126209471243,-1.6675691532848462,1.6593790945203035,1.6389931971799914,-0.095186319000209,0.118037906531958,0.0620363000200691,0.0535803412980039,-0.3724891859960726,0.3749456970288728,0.3780068270716554,0.3664519179621816,0.2026860230101629,-0.2808917841626541,-0.483493778415228,1.6278591493872123,0.3654338472692862,-0.4103300298813297,-0.2917680089794885,0.5933970021293693,-0.0,1.366430452534568,0,0.08333333333333333,0.9499358151476252,13.196063869290754,0.0061019062538225696,0.8814432989690721,1666.3333333333333,0.002257635964323171,0.9973994798959792,0.42091341418802936,21.900439238653,0.7598853103954124,0.8703041899991558,0.922972972972973
1,30929,35538,740,39,39,8,2,5,4,2,2693,778,5068612,6,221,1496835,3,1.0,1.0,1,1,70000,15469171156,9195577,54197,3e+17,36,-0.4182254134465754,0.1082347486948839,0.1110797902276141,0.0775298529212304,-0.6862910542779044,-0.6985306487023315,-1.0094037260124464,-1.6482995604498156,-0.6830814586055635,-0.7518613538654051,-0.8181203873562274,0.118037906531958,0.0620363000200691,0.0536479350538704,-0.4007675721113375,-1.061126852814391,-1.0623699109317644,-1.181936467793515,-0.9616804921546032,-1.0898601225510975,-0.483493778415228,-1.7170569109974712,-1.6020886304450874,-0.520367744495676,0.3476695409493341,-1.1362103295547887,0.0,-0.6941268577204988,0,0.5,0.9499358151476252,13.196435202376533,0.006102063819036885,0.036036036036036036,6.5,2.6054958592658113e-05,0.1282051282051282,0.00014069446789352242,1.25,1.0,0.8703078394957511,0.005405405405405406
1,30930,35539,740,11397,14998,684,3,14959,683,10,2693,778,5068614,9,775,5047792,6,6.0,3.0,1,4,500000,14540232094,6193271,258874,0.0,14979,-0.4182254134465754,0.1084869722878136,0.1112993420206608,0.0775298529212304,1.2276517994849916,1.36425583550264,1.59126209471243,-1.629029967614785,1.6595357494091638,1.6389931971799914,-0.2397731326714127,0.118037906531958,0.0620363000200691,0.053652031645135,-0.3724891859960726,0.3749456970288728,0.3780210242817969,-0.252903436340097,0.0086249371493686,-0.2808917841626541,-0.483493778415228,0.2898927252333391,0.3654338472692862,-0.5891557103077834,-0.3418918539784528,0.7402683583662448,-0.0,1.3665683562496165,0,0.1,0.9499358151476252,13.19680653546231,0.006102258703807648,0.8814432989690721,1666.4444444444443,0.002257818416880407,0.9973996532871049,0.42091786488083516,21.901903367496338,0.7599013201760235,0.8703114887869664,0.922972972972973
1,30931,35540,740,40,40,8,4,6,4,4,2693,778,5068620,6,221,1496843,4,2.0,2.0,1,2,150000,14499394503,10932617,66012,0.0,37,-0.4182254134465754,0.1087391958807434,0.1115188938137075,0.0775298529212304,-0.6861225437255394,-0.6983927526876109,-1.0094037260124464,-1.6097603747797544,-0.6829248037167033,-0.7518613538654051,-0.6735335736850238,0.118037906531958,0.0620363000200691,0.053664321418929,-0.4007675721113375,-1.061126852814391,-1.0623666658551607,-0.8722587906423755,-0.7676194062938089,-0.6853759533568758,-0.483493778415228,-1.0480736989205344,-1.2360379369168315,-0.5921797351641703,0.7466281166059672,-1.0278904123301518,-0.0,-0.6939889540054501,0,0.25,0.9499358151476252,13.197177868548088,0.006102448772555691,0.036036036036036036,6.666666666666667,2.672289163065757e-05,0.15,0.00016882386043894204,1.5,1.0,0.8703151378728193,0.005405405405405406
1,30932,35541,740,11398,14999,684,5,14960,683,14,2693,778,5068805,9,775,5047983,8,9.0,3.0,1,6,500000,15371404470,4993598,262195,0.0,14980,-0.4182254134465754,0.1089914194736731,0.1117384456067542,0.0775298529212304,1.2278203100373568,1.3643937315173604,1.59126209471243,-1.5904907819447236,1.659692404298024,1.6389931971799914,0.0494004946709946,0.118037906531958,0.0620363000200691,0.0540432561109079,-0.3724891859960726,0.3749456970288728,0.378098500485712,0.3664519179621816,0.5908081947317517,-0.2808917841626541,-0.483493778415228,1.6278591493872123,0.3654338472692862,-0.5276073705693732,-0.6174294531895935,0.7707152855861363,-0.0,1.366706259964665,0,0.07142857142857142,0.9499358151476252,13.197549201633866,0.006102423332043088,0.8814432989690721,1666.5555555555557,0.002257931086944808,0.9973998266551103,0.4209223150727329,21.903367496339676,0.7599173278218548,0.8703187867533272,0.922972972972973
1,30933,35542,740,67,68,23,6,12,7,7,2693,778,5069132,16,140,989576,6,3.0,3.0,1,4,200000,14489869747,5388596,156188,0.0,63,-0.4182254134465754,0.1092436430666029,0.1119579973998009,0.0775298529212304,-0.6815727588116814,-0.694531664275435,-0.951696644191628,-1.571221189109693,-0.6819848743835424,-0.7412979316958378,-0.4566533531782182,0.118037906531958,0.0620363000200691,0.054713048782676,-0.3065062850604546,-1.2710941389828103,-1.2681317000510062,-0.252903436340097,-0.5735583204330146,-0.2808917841626541,-0.483493778415228,0.2898927252333391,-1.007256253461672,-0.5928850436358435,-0.5267073975851062,-0.2011568655126436,-0.0,-0.6904034574141885,0,0.14285714285714285,0.9499358151476252,13.197920534719643,0.006102226948868771,0.16312056737588654,4.25,6.770569647435217e-05,0.17647058823529413,0.0003376287209498621,1.7142857142857142,0.9852941176470589,0.8703224354285071,0.00945945945945946
1,30934,35543,740,11399,15000,684,7,14961,683,10,2693,778,5069138,9,775,5048316,7,4.0,3.0,1,5,500000,14122473388,8451538,293791,0.0,14981,-0.4182254134465754,0.1094958666595326,0.1121775491928476,0.0775298529212304,1.2279888205897218,1.3645316275320811,1.59126209471243,-1.5519515962746624,1.6598490591868842,1.6389931971799914,-0.2397731326714127,0.118037906531958,0.0620363000200691,0.05472533855647,-0.3724891859960726,0.3749456970288728,0.3782335767993441,0.0567742408110422,-0.3794972345722202,-0.2808917841626541,-0.483493778415228,0.958875937310276,0.3654338472692862,-0.6200907552010061,0.176780707259272,1.0603874061641836,-0.0,1.3668441636797135,0,0.1,0.9499358151476252,13.198291867805422,0.00610241699823185,0.8814432989690721,1666.6666666666667,0.0022579802338086137,0.9974,0.4209267647638072,21.904831625183014,0.7599333333333333,0.8703260838983766,0.922972972972973
