trace_involved_amt,contract_block_involved,contract_tx_count,contract_main_active_days,sender_block_involved,sender_tx_count,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,is_sus,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_block_per_tx,contract_block_per_tx,sender_call_contract_day_ratio
5,1,1,1,2,2,1,1,1,1,46,1,0,0,1,0,4,9,11.0,12.0,3,4,423932,25953071246,7718821,332490,0.0,1,0.4662802143497673,-0.1524110601326786,-0.14426435358497,-2.749343590895206,-0.3095950097792359,-0.3008734962523292,-0.5547968728947851,-1.341477171001777,-0.7537346628814316,-0.7208539969983192,2.2999488905925296,-0.1453956813805093,-2.7616729592825298,-2.7630660314459115,-0.337420492245181,-1.2718251864759658,-1.2702493292015165,0.8313253012048193,1.1195073129183786,4.084253774727695,3.391164991562634,0.6201736729460422,-0.5256242148378409,-1.1356062923996135,-0.1252948688184462,-0.3624712380790905,0.0,-0.3086304285800134,1,0.10869565217391304,1.0,1.0,1.0,1.0,2.0,0.4,0.5,1.0,1.0,1.0,1.0,1.0
3,439420,3023301,80,225,227,101,1,5,4,14,626242,79,508632,75,365,2349115,8,5.0,6.0,3,3,213372,29452149066,19191362,167560,0.0,805,0.1208874629795693,6.999954108235409,6.999999002660444,-1.099904468167979,0.0194788090042226,0.0071460535555426,0.9302054635473592,-1.341477171001777,0.3230291412348993,0.7208539969983192,0.1666629630864151,6.999996868126549,-1.5889565338722962,-1.5837935526864473,0.1062382928675303,1.4171008623176369,1.4184390772651465,0.2289156626506023,-0.0842639912949317,1.0056705274455129,3.391164991562634,-0.6201736729460422,-0.7783382736539062,-0.878150214198932,1.698450994858723,-0.6849406996163725,0.0,0.1448728695015912,0,0.21428571428571427,1.0,4.827688018369895,0.8639234969024817,0.27595628415300544,3.026666666666667,9.578071070138725e-05,0.022026431718061675,1.6538214355765437e-06,1.25,0.9911894273127754,0.14534444304420896,0.05
1,660,669,150,4401,4807,315,1,3,3,9,254,212,1358684,1104,365,2350001,8,6.0,3.0,1,4,382153,46446290127,11205582,231376,0.0,8922,-0.2245052883906287,-0.1416846039576963,-0.1426858241892859,0.3616238684257666,6.181865657612845,6.277055111866891,4.108110463533548,-1.341477171001777,-0.2153527608232661,0.2402846656661064,-0.1666629630864151,-0.1425089583537108,0.3853635240968313,0.387067362699215,6.275493561529423,1.4171008623176369,1.4194531536234496,0.2289156626506023,0.1163645594072866,-0.5336210961955782,-0.2948839123097941,0.6201736729460422,-0.5757673600851643,0.3722492153153934,0.428982161124691,-0.5601683043125273,0.0,4.723338380109035,0,0.1111111111111111,0.704225352112676,2.6338582677165356,0.00048576380838825776,0.860655737704918,4.354166666666667,0.001872764363604797,0.0006240898689411275,0.004484304932735426,1.0,0.915539837736634,0.9865470852017937,0.02
30,661,670,151,25,25,7,2,7,6,78,254,213,1361843,4,17,109299,11,28.0,9.0,3,6,2000000,49884417808,2962264,852865,0.0,21,4.7836896064772425,-0.141668327089449,-0.1426834611213283,0.3825028446628202,-0.2756546607567267,-0.2693870533830801,-0.4656967327082564,-1.2649088393235932,0.8614110432930648,1.6819926596627448,4.433234818098644,-0.1425089583537108,0.4002080358108849,0.3943915612561307,-0.3194343252811522,-1.1465875348883183,-1.1451551129704511,2.036144578313253,4.530192674856091,2.544962151086604,3.391164991562634,3.100868364730211,1.3659722006737391,0.6252206879828587,-0.8814265012174661,0.654960678779353,0.0,-0.2973492520108192,0,0.38461538461538464,0.705607476635514,2.6377952755905514,0.000485371305377121,0.3888888888888889,6.25,0.00022872827081427266,0.28,0.010447761194029851,1.1666666666666667,1.0,0.9865671641791045,0.039735099337748346
31,662,671,151,28,28,7,3,8,6,80,254,213,1361948,4,17,109404,11,29.0,9.0,3,6,2000000,53153397800,7125778,865642,0.0,24,4.956385982162342,-0.1416520502212016,-0.1426810980533706,0.3825028446628202,-0.2712276587103124,-0.2652801260523085,-0.4656967327082564,-1.1883405076454097,1.1306019943221477,1.6819926596627448,4.566565188567776,-0.1425089583537108,0.4002080358108849,0.3946350056526094,-0.3194343252811522,-1.1465875348883183,-1.145034934620991,2.036144578313253,4.730821225558309,2.544962151086604,3.391164991562634,3.100868364730211,1.3659722006737391,0.8657465670148419,-0.2195686411442718,0.6799421394600167,0.0,-0.2956570755254401,0,0.3875,0.705607476635514,2.641732283464567,0.00048606812736747115,0.3888888888888889,7.0,0.00025592980211142086,0.2857142857142857,0.011922503725782414,1.3333333333333333,1.0,0.9865871833084948,0.039735099337748346
1,663,672,151,375,379,109,4,1,1,9,255,213,1362528,130,359,2309954,8,6.0,3.0,1,4,408211,24540866940,7609482,248476,0.0,498,-0.2245052883906287,-0.1416357733529543,-0.142678734985413,0.3825028446628202,0.2408289113249346,0.2152303716479716,1.0490056504627308,-1.111772175967226,-0.7537346628814316,-0.7208539969983192,-0.1666629630864151,-0.1424975483812729,0.4002080358108849,0.3959797461283963,0.4359846872080591,1.372899338227879,1.3736171311392968,0.2289156626506023,0.1163645594072866,-0.5336210961955782,-0.2948839123097941,0.6201736729460422,-0.5444925550669792,-1.2395138363138198,-0.1426760705059013,-0.5267345579214067,0.0,-0.0282931908355388,0,0.1111111111111111,0.705607476635514,2.635294117647059,0.0004865951476996086,0.30277777777777776,2.9153846153846152,0.00016234082482126274,0.002638522427440633,0.001488095238095238,1.0,0.9894459102902374,0.9866071428571429,0.006622516556291391
1,664,674,151,15,17,10,5,6,5,12,255,213,1362599,6,160,1026018,10,6.0,6.0,1,4,1975126,20161846329,25679452,1268947,0.0,10,-0.2245052883906287,-0.141619496484707,-0.1426740088494978,0.3825028446628202,-0.2904113342447741,-0.2803388595984711,-0.421146662614992,-1.0352038442890426,0.5922200922639821,1.201423328330532,0.033332592617283,-0.1424975483812729,0.4002080358108849,0.3961443609107772,-0.307443547305133,-0.0931178774157564,-0.0959191478382318,1.4337349397590362,0.1163645594072866,1.0056705274455129,-0.2948839123097941,0.6201736729460422,1.3361184321564956,-1.5617145791564049,2.7298377905707807,1.4684799808793672,0.0,-0.303553899123876,0,0.08333333333333333,0.705607476635514,2.6431372549019607,0.00048730368413327463,0.062111801242236024,2.8333333333333335,1.4619612307374425e-05,0.35294117647058826,0.008902077151335312,1.2,0.8823529411764706,0.9851632047477745,0.033112582781456956
1,664,674,151,15,17,10,6,6,5,4,255,213,1362599,6,160,1026018,5,2.0,3.0,1,2,1975126,21169086818,25733025,53573,0.0,11,-0.2245052883906287,-0.141619496484707,-0.1426740088494978,0.3825028446628202,-0.2904113342447741,-0.2803388595984711,-0.421146662614992,-0.9586355126108588,0.5922200922639821,1.201423328330532,-0.4999888892592455,-0.1424975483812729,0.4002080358108849,0.3961443609107772,-0.307443547305133,-0.0931178774157564,-0.0959191478382318,-1.5783132530120485,-0.6861496434015868,-0.5336210961955782,-0.2948839123097941,-1.8605210188381267,1.3361184321564956,-1.4876035706442028,2.738354085012856,-0.9078069247558266,0.0,-0.3029898402954163,0,0.25,0.705607476635514,2.6431372549019607,0.00048730368413327463,0.062111801242236024,2.8333333333333335,1.4619612307374425e-05,0.35294117647058826,0.008902077151335312,1.2,0.8823529411764706,0.9851632047477745,0.033112582781456956
1,665,675,151,11,11,2,7,8,2,5,255,213,1363155,2,13,83874,6,3.0,3.0,1,3,200000,37929559967,5704945,132582,0.0,8,-0.2245052883906287,-0.1416032196164597,-0.1426716457815402,0.3825028446628202,-0.2963140036399931,-0.2885527142600144,-0.5399468495303636,-0.8820671809326752,1.1306019943221477,-0.2402846656661064,-0.4333237040246794,-0.1424975483812729,0.4002080358108849,0.3974334569530833,-0.3314251032571714,-1.1760552176148236,-1.1742554418754774,-0.9759036144578316,-0.4855210926993684,-0.5336210961955782,-0.2948839123097941,-0.6201736729460422,-0.7943873446763626,-0.2543970208883682,-0.4454330165015726,-0.7533293300999173,0.0,-0.3046820167807955,0,0.2,0.705607476635514,2.6470588235294117,0.0004878385159145395,0.14285714285714285,5.5,0.00013114754098360657,0.7272727272727273,0.011851851851851851,4.0,1.0,0.9851851851851852,0.013245033112582781
1,666,676,151,12,12,2,8,9,2,5,255,213,1363159,2,13,83878,6,3.0,3.0,1,3,200000,40084907112,2334067,132582,0.0,9,-0.2245052883906287,-0.1415869427482124,-0.1426692827135826,0.3825028446628202,-0.2948383362911884,-0.2871837384830905,-0.5399468495303636,-0.8054988492544917,1.3997929453512303,-0.2402846656661064,-0.4333237040246794,-0.1424975483812729,0.4002080358108849,0.3974427310253302,-0.3314251032571714,-1.1760552176148236,-1.1742508636526408,-0.9759036144578316,-0.4855210926993684,-0.5336210961955782,-0.2948839123097941,-0.6201736729460422,-0.7943873446763626,-0.0958103155738988,-0.9812885701631694,-0.7533293300999173,0.0,-0.3041179579523357,0,0.2,0.705607476635514,2.6509803921568627,0.000488570674022125,0.14285714285714285,6.0,0.00014306322202219864,0.75,0.013313609467455622,4.5,1.0,0.985207100591716,0.013245033112582781
