transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,is_sus,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio
0xae8c0f0f53c09a9e33d84f5bfe3a682fe748c5f0e708d3ac59660bc648293551,6,0x003fd5f6030b8c1a4d2503339b14466b9ba6c6cf,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,2021-05-07 16:41:38+00:00,353431,104200000001,12371775,145031,0.0,127666,,247,553627,1173403,0.4718131792742988,197,123048,127691,0.9636387842526098,158,157,1019670,1,0xae8c0f0f53c09a9e33d84f5bfe3a682fe748c5f0e708d3ac59660bc648293551,116710,157,40,108,196,1273572,3,16,11.0,4.0,7,12,0,-0.5103144977068006,6.887671368933956,6.955961722964174,0.6699167310483141,8.99216702334899,8.99327377422586,1.7485049057734496,-1.408159984782801,9.010200086721799,6.583812709187192,-1.2847136446074592,-1.0663944959090321,0.651956161495325,0.6485386852583146,-0.3610221687288806,0.15421319691407154,0.1762199575867141,-0.04344129306326476,-1.5005505484377768,-1.3203947268367904,3.685094558423431,5.390271562153143,-1.0099357139021288,-1.1942165620300889,1.5106403967381943,-1.392993529231921,-0.0,8.993734579938957,0.15,1.0,10864.842592592593,0.434703782193875,1.0,42563.666666666664,0.12067421746818337,0.914003336178744,0.09946284439361414,743.375796178344,0.7969543147208121
0x2623655aa9187ffdcc5e81c5f0af4f43c13c114d7bc16922e30d584c9f9c030a,6,0x003fd5f6030b8c1a4d2503339b14466b9ba6c6cf,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,2021-05-07 19:00:32+00:00,375032,54650000001,11186088,147516,0.0,127801,,241,553966,1174301,0.4717410612781561,197,123183,127826,0.9636771861749566,158,157,1020328,2,0x2623655aa9187ffdcc5e81c5f0af4f43c13c114d7bc16922e30d584c9f9c030a,116826,157,43,108,196,1274230,3,18,7.0,4.0,2,8,0,-0.5103144977068006,6.892088277947547,6.96146377900104,0.6699167310483141,9.002181946688236,9.002929119764032,1.7485049057734496,-1.381380736631599,9.01927394524522,6.583812709187192,-1.2258250470365268,-1.0663944959090321,0.651956161495325,0.6495308767266645,-0.3610221687288806,0.15421319691407154,0.17658145131334504,0.23502853426535444,-1.923359945010833,-1.3203947268367904,-0.5448119595098002,3.153644357940221,-0.9992304687086883,-2.077612936583789,1.1406785824600643,-1.384657853701419,-0.0,9.003391303683017,0.13953488372093023,1.0,10873.157407407407,0.4347453483708998,1.0,42608.666666666664,0.1207287061330218,0.9139455196908297,0.09948556630710524,744.1146496815287,0.7969543147208121
0xdc8758a5ce4e3128ae4daa1a6645b2ef7e29559c07c9a08b7ce8dbd7a1aa1d8b,6,0x0593a1447f14c5b8c6b635d40b1cf8a5e1c0f3d1,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,2021-05-07 21:18:47+00:00,375095,63755000000,13434540,147548,0.0,18986,,233,554289,1175062,0.4717104288965178,197,18501,19002,0.973634354278497,158,157,1020951,3,0xdc8758a5ce4e3128ae4daa1a6645b2ef7e29559c07c9a08b7ce8dbd7a1aa1d8b,16873,157,43,108,196,1274855,3,18,7.0,4.0,2,8,0,-0.5103144977068006,6.89629671927908,6.966126434506669,0.6699167310483141,1.2363878355849507,1.2197193209067432,1.7485049057734496,-1.3546014884803972,1.2006585918693236,6.583812709187192,-1.2258250470365268,-1.0663944959090321,0.651956161495325,0.6504733078326201,-0.3610221687288806,0.15421319691407154,0.17692371665026155,0.23502853426535444,-1.923359945010833,-1.3203947268367904,-0.5448119595098002,3.153644357940221,-0.9991992465223457,-1.9152855099555743,1.8422476991302226,-1.384550513010483,-0.0,1.2197143095359853,0.13953488372093023,1.0,10880.203703703704,0.4347855757826766,1.0,6334.0,0.0181213220601948,0.8879591621934533,0.014359242320830731,107.47133757961784,0.7969543147208121
0xdc09f29e82ffa0d6c50032756c92d419811ca3411ffefaced98181c4b861da29,6,0x003fd5f6030b8c1a4d2503339b14466b9ba6c6cf,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,2021-05-08 12:55:45+00:00,353443,94200000001,5485112,220986,0.0,128867,,203,556570,1180622,0.4714209967288429,198,124235,128892,0.9638689755764516,159,158,1025188,4,0xdc09f29e82ffa0d6c50032756c92d419811ca3411ffefaced98181c4b861da29,117803,158,30,108,197,1279090,3,11,6.0,4.0,2,7,0,-0.5103144977068006,6.926016393202382,7.00019261665029,0.6797684476813775,9.080224164117027,9.079170588976538,1.7620899580295133,-1.3278222403291955,9.09569773642956,6.627404879781418,-1.4810089698439002,-1.0663944959090321,0.6617712307699144,0.6568592210065752,-0.3610221687288806,0.15759892618679638,0.17925145057083175,-0.7396158613848128,-2.029062294154097,-1.3203947268367904,-0.5448119595098002,2.5944875568869903,-1.009929766819016,-1.372500391405205,-0.6381580111064306,-1.138210336105446,-0.0,9.079643655617593,0.2,1.0,10931.685185185184,0.43512932230779516,1.0,42964.0,0.1211825331719322,0.9139667318375073,0.0997804547094667,745.5886075949367,0.797979797979798
0x2df676f3c414688239581e5c7f4fe1e1c2b4f6c029c4c9493445d74850fe0022,6,0x110291e254c334c7e2831821f051267d0536b10d,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,2021-05-08 13:58:26+00:00,353446,171121000001,13156852,145046,0.0,2806,,190,556743,1181027,0.47140581883394705,198,2763,2813,0.9822253821542837,150,158,1025446,5,0x2df676f3c414688239581e5c7f4fe1e1c2b4f6c029c4c9493445d74850fe0022,2319,149,40,108,197,1279350,3,16,11.0,4.0,7,12,0,-0.5103144977068006,6.928270450014628,7.0026740561769385,0.6797684476813775,0.06887032808085718,0.06186458818509494,1.6398244877249397,-1.3010429921779936,0.06220223885307782,6.235075344433381,-1.2847136446074592,-1.0663944959090321,0.6617712307699144,0.6572512723466527,-0.3610221687288806,0.15759892618679638,0.1793931912721551,-0.04344129306326476,-1.5005505484377768,-1.3203947268367904,3.685094558423431,5.390271562153143,-1.0099282800482376,-0.0011233474688745189,1.7556026095886612,-1.3929432132830448,-0.0,0.062338085988689576,0.15,1.0,10935.435185185184,0.4351761166403903,0.9433962264150944,937.6666666666666,0.002694434719688097,0.8243867756843228,0.0019635452872796303,15.563758389261745,0.7525252525252525
0x95ab0e9cb59c4262145a7e829d99995c509223a20c5734a69598fd7d80f9a7ee,5,0x8ee4e42ba48ba33c9c404779b94b691298b83616,0x2f6b185b720f754810d9c3b5aa07f795f8b571f9,2021-05-08 08:46:17+00:00,1595129,82000000000,12897032,1409653,0.0,354,,207,17,18,0.9444444444444444,9,341,359,0.9498607242339833,55,290,1885093,1,0x95ab0e9cb59c4262145a7e829d99995c509223a20c5734a69598fd7d80f9a7ee,2,2,291,3,98,636713,101,58,35.0,9.0,3,17,0,-0.5751081109250332,-0.32544072255196166,-0.23338128685477422,-1.182205995967613,-0.11080481508694777,-0.11364813737540444,0.3492445233988862,-1.408159984782801,-0.11904026286044708,-0.1729737329178901,3.6422990188272113,-1.1121094322063403,-0.30992062741443416,-0.31177448547411424,0.8483083117001015,0.6045151901864768,0.6516682636385511,5.804425080837739,1.0363058310005606,-0.068123551915707,0.3011693440768459,8.186055567419295,-0.39456227997755466,-1.590006663260675,1.6745327500171692,2.8490501974218767,-0.0,-0.11305662971823065,0.01718213058419244,0.09090909090909091,6.0,2.669958568525272e-05,0.18900343642611683,3.5544554455445545,0.0001808928361132124,0.005571030640668524,0.1111111111111111,1.0,0.2222222222222222
0x87f46b2539b79996d5a174114cc0af0439ab7b9eb96a99141420f35fcb70953a,9,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 13:47:55+00:00,1000000,190000000000,11229334,163954,1.031e+21,7,,202,1,2,0.5,1,12,14,0.8571428571428571,2,1,6344,1,0x87f46b2539b79996d5a174114cc0af0439ab7b9eb96a99141420f35fcb70953a,2,1,40,1,0,0,5,9,23.0,5.0,1,1,1,-0.3159336580521025,-0.325649190234019,-0.23347931903360478,-1.2610197290321206,-0.13521155418777678,-0.1383229093062815,-0.3707632461724911,-1.408159984782801,-0.11904026286044708,-0.2165659035121164,-1.2847136446074592,-1.1129801928977174,-1.2717974163241934,-1.271867504300192,-0.33634195484257484,-0.37396056963100527,-0.3804836777202788,-1.018085688713432,-0.23212235871860804,-1.0699404918525737,-1.3907932630964464,-0.7604532494323936,-0.6895024154679057,0.33545869399057876,1.1541723363936673,-1.32951828252621,0.0,-0.13787798630481357,0.225,1.0,2.0,1.0,1.0,2.8,0.0018912529550827422,0.14285714285714285,1.0,2.0,1.0
0x9f7d9b952d310580a47b381e0493508a67170135f983bc8632a16fe994ebb25a,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 13:48:29+00:00,1000000,190000000000,3317731,362536,1.031e+21,11,,200,2,4,0.5,1,14,18,0.7777777777777778,2,1,6348,2,0x9f7d9b952d310580a47b381e0493508a67170135f983bc8632a16fe994ebb25a,4,1,97,1,0,4,6,11,33.0,8.0,2,1,1,0.07282802125729357,-0.3256361610038904,-0.23346706501125097,-1.2610197290321206,-0.13506318495312128,-0.13803682499403944,-0.3707632461724911,-1.381380736631599,-0.11888381702383637,-0.2165659035121164,-0.16583029075974526,-1.1129801928977174,-1.2717974163241934,-1.2718614727411137,-0.32400184789942194,-0.37396056963100527,-0.38048148019002576,-0.7396158613848128,0.8249011327140325,-0.31857778689992367,-0.5448119595098002,-0.7604532494323936,-0.6895024154679057,0.33545869399057876,-1.3144310975043987,-0.6633954985430399,0.0,-0.13759186115684144,0.15463917525773196,1.0,4.0,0.4,1.0,3.0,0.002205071664829107,0.2222222222222222,1.0,4.0,1.0
0x9666ab6c79ca9209028b0e6123889954452f8e923e8f96e0de7fb9cad15fbe95,9,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 13:48:29+00:00,1000000,190000000000,2034453,163999,1.031e+21,9,,199,2,4,0.5,1,14,18,0.7777777777777778,2,1,6348,3,0x9666ab6c79ca9209028b0e6123889954452f8e923e8f96e0de7fb9cad15fbe95,4,1,40,1,0,4,6,9,23.0,5.0,1,1,1,-0.3159336580521025,-0.3256361610038904,-0.23346706501125097,-1.2610197290321206,-0.13506318495312128,-0.13803682499403944,-0.3707632461724911,-1.3546014884803972,-0.11888381702383637,-0.2165659035121164,-1.2847136446074592,-1.1129801928977174,-1.2717974163241934,-1.2718614727411137,-0.32400184789942194,-0.37396056963100527,-0.38048148019002576,-1.018085688713432,-0.23212235871860804,-1.0699404918525737,-1.3907932630964464,-0.7604532494323936,-0.6895024154679057,0.33545869399057876,-1.714843564794004,-1.3293673346795811,0.0,-0.1377349237308275,0.225,1.0,4.0,0.4,1.0,3.0,0.002205071664829107,0.2222222222222222,1.0,4.0,1.0
0x8f38aabd332496c775972f216f963ab2db888bae9dffed4037ea0404462fa843,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 13:48:53+00:00,1000000,190000000000,7839368,387249,1.031e+21,13,,194,3,5,0.6,1,16,21,0.7619047619047619,2,1,6351,4,0x8f38aabd332496c775972f216f963ab2db888bae9dffed4037ea0404462fa843,5,1,100,1,0,7,6,13,33.0,8.0,2,1,1,0.07282802125729357,-0.32562313177376184,-0.23346093800007406,-1.2610197290321206,-0.13491481571846578,-0.1378222617598579,-0.3707632461724911,-1.3278222403291955,-0.118805594105531,-0.2165659035121164,-0.10694169318881294,-1.1129801928977174,-1.2717974163241934,-1.271856949071805,-0.32400184789942194,-0.37396056963100527,-0.38047983204233593,-0.4611460340561936,0.8249011327140325,-0.31857778689992367,-0.5448119595098002,-0.7604532494323936,-0.6895024154679057,0.33545869399057876,0.09642440485593833,-0.5804982955710885,0.0,-0.13744879858285536,0.15,1.0,5.0,0.375,1.0,3.5,0.0025188916876574307,0.23809523809523808,1.0,5.0,1.0
