transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,is_sus,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,index
0x69272d8c84d67d1da2f6425b339192fa472898dce936f24818fda415c1c1ff3f,6,0x8efab89b497b887cdaa2fb08ff71e4b3827774b2,0x10c509aa9ab291c76c45414e7cdbd375e1d5ace8,2021-12-21 14:18:15+00:00,10000000,52770827300,14328034,190098,0.0,2,2.0,1,2,2,1.0,1,3,3,1.0,1,0,25,1,0x69272d8c84d67d1da2f6425b339192fa472898dce936f24818fda415c1c1ff3f,2,1,15,1,0,24,1,5,6.0,4.0,2,1,1,7.059219373301749,-10.830764720252173,-10.826462088044034,-9.818229094100362,-0.7006534881567508,-0.6791445462267235,-1.0030266507623278,-1.6913967034830142,-0.4194986581916535,-0.8766387101288797,3.997281318204264,-11.104610041421914,-10.092002514889767,-10.056099527063337,-0.76561137172926,-1.1769152771795464,-1.2083247826450956,-1.648392052965426,2.9351975428213706,1.869725285037734,11.13552872566005,-5.101510313468712,11.118756968599389,-0.5948719615131491,0.4792697458541494,2.5397598072209555,0.0,-0.6622515175384864,0.4,1.0,2.0,0.08,1.0,3.0,0.1153846153846153,0.6666666666666666,1.0,2.0,1.0,
0x20c8d906939c8f08f4300637e1ade267ac47ff01c4e8b34ba098018c27149e92,2,0x78fd06a971d8bd1ccf3ba2e16cd2d5ea451933e2,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-08 03:13:27+00:00,140926,85101348433,11136522,88853,0.0,301,2.0,125,1567,1603,0.9775421085464754,85,327,329,0.993920972644377,111,485,3132415,1,0x20c8d906939c8f08f4300637e1ade267ac47ff01c4e8b34ba098018c27149e92,2,2,8,911,97,613704,108,7,5.0,3.0,1,3,0,-0.4666008540988367,-0.313332126052378,-0.3165702825897724,-0.3914363464729112,-0.373418995440892,-0.3777151162033174,-0.1358475481477649,-1.6913967034830142,-0.4194986581916535,-0.3669650414492985,-0.1517354711536614,-0.0218245621745183,-0.3402069703377727,-0.3767891436366156,-0.1344444525429402,-0.236843752139559,-0.2175124244034532,0.3816474211299266,-0.3406925719346237,0.3520911251045086,-0.0898026510133875,0.3722131988367733,-0.1177142259145114,0.9835791301381472,0.0293081824099417,-0.5721325615816977,0.0,-0.3820494405814373,0.25,0.8673469387755102,1.7596048298572995,0.002553344033371,0.228395061728395,3.0462962962962963,0.0001043922646289,0.0060790273556231,0.0012476606363069,1.0,0.0235294117647058,
0xe6c04644634c56584adec5ec2068ccc2056d00f833a81461a08286e146800375,2,0xb734ec7a75d65406fde5bcf9156cab673ba1e1c5,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-08 03:14:30+00:00,140926,72578890546,16460610,88853,0.0,2183,2.0,124,1568,1604,0.9775561097256856,85,2338,2374,0.9848357203032856,397,1264,7923183,2,0xe6c04644634c56584adec5ec2068ccc2056d00f833a81461a08286e146800375,2,2,8,911,97,613706,121,7,5.0,3.0,1,3,0,-0.4666008540988367,-0.3066117218388318,-0.3100057030735611,-0.3914363464729112,1.657656822002293,1.5131535475938158,2.1188181186500983,-1.6636725246296995,-0.4194986581916535,-0.3669650414492985,-0.1517354711536614,-0.0218245621745183,-0.3402069703377727,-0.3767575984978351,-0.0577606212399293,1.2730855633370393,1.2978646965388931,0.3816474211299266,-0.3406925719346237,0.3520911251045086,-0.0898026510133875,0.3722131988367733,-0.1177142259145114,0.3722036672874371,0.7799351455529738,-0.5721325615816977,0.0,1.3816305220712932,0.25,0.8673469387755102,1.7607025246981338,0.0025549651543814,0.3138339920948617,19.6198347107438,0.0002950833907176,0.0008424599831508,0.0012468827930174,1.0,0.0235294117647058,
0xcff9cac2b49ebb211137d7404d81ff9b2d2e8f1606e3ca67e5f8204e5c589a68,2,0xdb952e1b416f8e1cedc0571f46710e0ec18beb52,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-08 03:39:20+00:00,93963,80018124190,17561850,88865,0.0,44,2.0,123,1569,1605,0.977570093457944,85,46,46,1.0,32,139,889201,3,0xcff9cac2b49ebb211137d7404d81ff9b2d2e8f1606e3ca67e5f8204e5c589a68,9,8,8,911,97,613830,10,7,5.0,3.0,1,3,0,-0.4666008540988367,-0.2998913176252856,-0.3034411235573498,-0.3914363464729112,-0.6572242190617448,-0.6393854496285442,-0.7586398127527691,-1.635948345776385,2.540673325015579,2.6910769706281883,-0.1517354711536614,-0.0218245621745183,-0.3402069703377727,-0.3748017998934404,-0.7125225654425602,-0.9074927163948904,-0.9270677969402916,0.3816474211299266,-0.3406925719346237,0.3520911251045086,-0.0898026510133875,0.3722131988367733,-0.1712383597944231,0.7354043227335763,0.9351956215052182,-0.5717637264942798,0.0,-0.6228920284675966,0.25,0.8673469387755102,1.761800219538968,0.002556078138771,0.2285714285714285,4.6,5.173177748138218e-05,0.1956521739130435,0.005607476635514,1.125,0.0941176470588235,
0x8e0a144519e09dfa522eaf13fc18c88cfd494d9fdfc69cfa1698f622946af3fd,2,0x06e9925d3e8c642371232e7492c3916d6b855aaa,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-08 03:56:34+00:00,166594,76543970673,18054529,105965,0.0,362,2.0,122,1570,1606,0.9775840597758406,85,325,370,0.8783783783783784,73,290,1862396,4,0x8e0a144519e09dfa522eaf13fc18c88cfd494d9fdfc69cfa1698f622946af3fd,2,2,8,911,97,613901,90,7,5.0,3.0,1,3,0,-0.4666008540988367,-0.2931709134117394,-0.2968765440411385,-0.3914363464729112,-0.3754389614453109,-0.3398052799120301,-0.4354185108691594,-1.6082241669230706,-0.4194986581916535,-0.3669650414492985,-0.1517354711536614,-0.0218245621745183,-0.3402069703377727,-0.3736819474667306,-0.2406220651163398,-0.6148106539597602,-0.6192345983350813,0.3816474211299266,-0.3406925719346237,0.3520911251045086,-0.0898026510133875,0.3722131988367733,-0.0884601861719572,0.5657880833629245,1.004656934236027,-0.0461737269236799,0.0,-0.3248844683594307,0.25,0.8673469387755102,1.7628979143798025,0.0025574114435203,0.2508591065292096,4.111111111111111,0.0001745062948447,0.0054054054054054,0.0012453300124533,1.0,0.0235294117647058,
0xd62818964620a2726f697313a9b526789a0f083aaa503c0bfca2fafb8c64875d,2,0xa862ad3b430bb441c061ae8965c2df56559b3d2e,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-08 03:57:05+00:00,140944,84501037814,16935028,88865,0.0,272,2.0,121,1571,1607,0.9775980087118856,85,286,299,0.9565217391304348,82,922,5893404,5,0xd62818964620a2726f697313a9b526789a0f083aaa503c0bfca2fafb8c64875d,4,4,8,911,97,613904,49,7,5.0,3.0,1,3,0,-0.4666008540988367,-0.2864505091981932,-0.2903119645249272,-0.3914363464729112,-0.414828298531479,-0.4054540208066983,-0.3644674933825133,-1.580499988069756,0.4262647655818415,0.6523822959098639,-0.1517354711536614,-0.0218245621745183,-0.3402069703377727,-0.3736346297585597,-0.4824710715335277,0.6101897662985326,0.6558213629503672,0.3816474211299266,-0.3406925719346237,0.3520911251045086,-0.0898026510133875,0.3722131988367733,-0.1176937111601338,0.9542705721971112,0.846821895471531,-0.5717637264942798,0.0,-0.4092262306541946,0.25,0.8673469387755102,1.7639956092206366,0.0025590278626171,0.0888407367280606,6.1020408163265305,4.85288216234927e-05,0.0133779264214046,0.0024891101431238,1.0,0.0470588235294117,
0x1ceaad0e485fbbf96a823d09f288b5f892c6e36008aaf3330a804579d9295e67,2,0x367191624fadb341c9206fa0c16f88b64b81b3ed,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-08 03:58:15+00:00,150341,82109441658,13577365,88865,0.0,155,2.0,120,1572,1608,0.9776119402985076,85,159,167,0.9520958083832336,45,150,953998,6,0x1ceaad0e485fbbf96a823d09f288b5f892c6e36008aaf3330a804579d9295e67,2,2,8,911,97,613907,30,7,5.0,3.0,1,3,0,-0.4666008540988367,-0.279730104984647,-0.283747385008716,-0.3914363464729112,-0.543096139812078,-0.5275052010615744,-0.6561550097165026,-1.5527758092164414,-0.4194986581916535,-0.3669650414492985,-0.1517354711536614,-0.0218245621745183,-0.3402069703377727,-0.3735873120503889,-0.5945474403610052,-0.8861715065486224,-0.9065717321536644,0.3816474211299266,-0.3406925719346237,0.3520911251045086,-0.0898026510133875,0.3722131988367733,-0.1069838696664147,0.8375072961676984,0.373435208221485,-0.5717637264942798,0.0,-0.5188705216373878,0.25,0.8673469387755102,1.765093304061471,0.002560644265916,0.2980132450331126,5.566666666666666,0.0001666668413698,0.0119760479041916,0.0012437810945273,1.0,0.0235294117647058,
0x1a59e611dc808ff785e30bec1375b3b97d5a8e34308c936109c88414a4476192,3,0xb2dcab83583e0451ed1a2bc98743997c38e10c47,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-08 04:13:50+00:00,250941,69389447061,6015283,165704,0.0,57,2.0,119,1573,1609,0.9776258545680548,85,60,61,0.9836065573770492,17,138,881588,7,0x1a59e611dc808ff785e30bec1375b3b97d5a8e34308c936109c88414a4476192,1,1,6,912,97,613981,18,4,5.0,1.0,1,2,0,1.4148542027513098,-0.2730097007711008,-0.2771828054925047,-0.3914363464729112,-0.6430844570308126,-0.6255159973268537,-0.8768915085638459,-1.5250516303631267,-0.842380370078401,-0.8766387101288797,-1.33716883954164,-0.0096456770324882,-0.3402069703377727,-0.3724201419155082,-0.6653325154099382,-0.9094310081990964,-0.9294758797407392,-2.6634117900131025,-0.3406925719346237,-2.6831771947619423,-0.0898026510133875,-2.364648557315969,0.0076708131332172,0.2164876325861054,-0.6927197175984088,1.789979547014803,0.0,-0.610709329469464,0.5,0.8673469387755102,1.7642543859649122,0.0025619643572612,0.1223021582733813,3.388888888888889,6.805892541762658e-05,0.0163934426229508,0.0006215040397762,1.0,0.0117647058823529,
0x1d1d7314f2c77dded2eb95e8efb9fb33fbb5a78a5daca2d88494e1c0ba41372d,2,0x32b09ebb575d28df0428f79047b613a452c9bce8,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-08 04:14:52+00:00,140944,72789610359,8506764,88865,0.0,15,2.0,118,1574,1610,0.977639751552795,85,19,19,1.0,4,59,374625,8,0x1d1d7314f2c77dded2eb95e8efb9fb33fbb5a78a5daca2d88494e1c0ba41372d,6,4,8,912,97,613985,5,7,5.0,3.0,1,3,0,-0.4666008540988367,-0.2662892965575546,-0.2706182259762934,-0.3914363464729112,-0.6844937601213997,-0.664350463771587,-0.9793763116001124,-1.4973274515098125,1.2720281893553365,0.6523822959098639,-0.1517354711536614,-0.0096456770324882,-0.3402069703377727,-0.3723570516379471,-0.742016346712949,-1.062556060731383,-1.089834329860698,0.3816474211299266,-0.3406925719346237,0.3520911251045086,-0.0898026510133875,0.3722131988367733,-0.1176937111601338,0.3824914977091654,-0.3414533942847135,-0.5717637264942798,0.0,-0.6500688185403539,0.25,0.8673469387755102,1.7653508771929824,0.0025635763681908,0.0666666666666666,3.8,5.071724866933956e-05,0.3157894736842105,0.0037267080745341,1.5,0.0470588235294117,
0x8abfbac3c38949bf85d508fb2cb828f55a520743e1e610961ef4e7dc5f2ebc7e,2,0xb2dcab83583e0451ed1a2bc98743997c38e10c47,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-08 04:20:02+00:00,140872,102300000000,1229582,93617,0.0,58,2.0,117,1575,1611,0.9776536312849162,85,61,62,0.9838709677419356,17,138,881611,9,0x8abfbac3c38949bf85d508fb2cb828f55a520743e1e610961ef4e7dc5f2ebc7e,2,1,8,912,97,614004,18,7,5.0,3.0,1,3,0,-0.4666008540988367,-0.2595688923440084,-0.2640536464600821,-0.3914363464729112,-0.6420744740286032,-0.6245913671734077,-0.8768915085638459,-1.4696032726564978,-0.4194986581916535,-0.8766387101288797,-0.1517354711536614,-0.0096456770324882,-0.3402069703377727,-0.3720573728195318,-0.6653325154099382,-0.9094310081990964,-0.9294686045661156,0.3816474211299266,-0.3406925719346237,0.3520911251045086,-0.0898026510133875,0.3722131988367733,-0.1177757701776444,1.8232572234538795,-1.3674411362039187,-0.4257050318767657,0.0,-0.6097721987772999,0.25,0.8673469387755102,1.7664473684210529,0.0025651256911588,0.1223021582733813,3.4444444444444446,6.919143568826195e-05,0.032258064516129,0.0012414649286157,2.0,0.0117647058823529,
